tx_est_id;mes;ano;linkou;payment_bill_card;pos;emission_bill;linkou_pix;pos_pix;tef
8665;1;2021;0;0;1;0;0;0;0
8665;7;2021;0;0;1;0;0;0;0
8665;8;2021;0;0;1;0;0;0;0
8665;9;2021;0;0;1;0;0;0;0
8665;5;2021;0;0;1;0;0;0;0
8665;4;2021;0;0;1;0;0;0;0
8670;9;2021;0;0;1;0;0;0;0
8670;5;2021;0;0;1;0;0;0;0
8670;6;2021;0;0;1;0;0;0;0
8670;7;2021;0;0;1;0;0;0;0
8670;4;2021;0;0;1;0;0;0;0
8670;2;2021;0;0;1;0;0;0;0
8670;10;2021;0;0;1;0;0;0;0
8670;3;2021;0;0;1;0;0;0;0
8670;1;2021;0;0;1;0;0;0;0
8671;10;2021;0;0;1;0;0;0;0
8671;3;2021;0;0;1;0;0;0;0
8671;8;2021;0;0;1;0;0;0;0
8671;7;2021;0;0;1;0;0;0;0
8671;1;2021;0;0;1;0;0;0;0
8671;11;2021;0;0;1;0;0;0;0
8671;9;2021;0;0;1;0;0;0;0
8671;4;2021;0;0;1;0;0;0;0
8671;12;2021;0;0;1;0;0;0;0
8671;2;2021;0;0;1;0;0;0;0
8671;6;2021;0;0;1;0;0;0;0
8671;5;2021;0;0;1;0;0;0;0
8691;4;2021;0;0;1;0;0;0;0
8691;7;2021;0;0;1;0;0;0;0
8691;5;2021;0;0;1;0;0;0;0
8691;8;2021;0;0;1;0;0;0;0
8691;1;2021;0;0;1;0;0;0;0
8691;2;2021;0;0;1;0;0;0;0
8691;6;2021;0;0;1;0;0;0;0
8691;3;2021;0;0;1;0;0;0;0
8697;7;2021;0;0;1;0;0;0;0
8697;10;2021;0;0;1;0;0;0;0
8697;3;2021;0;0;1;0;0;0;0
8697;12;2021;0;0;1;0;0;0;0
8697;2;2021;0;0;1;0;0;0;0
8697;9;2021;0;0;1;0;0;0;0
8697;8;2021;0;0;1;0;0;0;0
8697;4;2021;0;0;1;0;0;0;0
8697;1;2021;0;0;1;0;0;0;0
8697;11;2021;0;0;1;0;0;0;0
8697;5;2021;0;0;1;0;0;0;0
8697;6;2021;0;0;1;0;0;0;0
8703;2;2021;0;0;1;0;0;0;0
8703;1;2021;0;0;1;0;0;0;0
8703;3;2021;0;0;1;0;0;0;0
8704;1;2021;0;0;1;0;0;0;0
8704;3;2021;0;0;1;0;0;0;0
8704;2;2021;0;0;1;0;0;0;0
8718;5;2021;0;0;1;0;0;0;0
8718;4;2021;0;0;1;0;0;0;0
8718;2;2021;0;0;1;0;0;0;0
8718;8;2021;0;0;1;0;0;0;0
8718;7;2021;0;0;1;0;0;0;0
8718;1;2021;0;0;1;0;0;0;0
8718;6;2021;0;0;1;0;0;0;0
8730;3;2021;0;0;1;0;0;0;0
8730;1;2021;0;0;1;0;0;0;0
8730;2;2021;0;0;1;0;0;0;0
8734;2;2021;0;0;1;0;0;0;0
8734;1;2021;0;0;1;0;0;0;0
8735;8;2021;0;0;1;0;0;0;0
8735;4;2021;0;0;1;0;0;0;0
8735;3;2021;0;0;1;0;0;0;0
8735;7;2021;0;0;1;0;0;0;0
8735;2;2021;0;0;1;0;0;0;0
8735;6;2021;0;0;1;0;0;0;0
8735;5;2021;0;0;1;0;0;0;0
8735;1;2021;0;0;1;0;0;0;0
8742;4;2021;0;0;1;0;0;0;0
8742;3;2021;0;0;1;0;0;0;0
8742;7;2021;0;0;1;0;0;0;0
8742;2;2021;0;0;1;0;0;0;0
8742;1;2021;0;0;1;0;0;0;0
8742;5;2021;0;0;1;0;0;0;0
8742;6;2021;0;0;1;0;0;0;0
8752;1;2021;0;0;1;0;0;0;0
8752;5;2021;0;0;1;0;0;0;0
8752;4;2021;0;0;1;0;0;0;0
8752;6;2021;0;0;1;0;0;0;0
8752;3;2021;0;0;1;0;0;0;0
8753;8;2021;0;0;1;0;0;0;0
8753;5;2021;0;0;1;0;0;0;0
8753;4;2021;0;0;1;0;0;0;0
8753;2;2021;0;0;1;0;0;0;0
8753;3;2021;0;0;1;0;0;0;0
8753;6;2021;0;0;1;0;0;0;0
8753;7;2021;0;0;1;0;0;0;0
8753;1;2021;0;0;1;0;0;0;0
8754;1;2021;0;0;1;0;0;0;0
8754;2;2021;0;0;1;0;0;0;0
8754;8;2021;0;0;1;0;0;0;0
8754;5;2021;0;0;1;0;0;0;0
8754;7;2021;0;0;1;0;0;0;0
8754;4;2021;0;0;1;0;0;0;0
8754;3;2021;0;0;1;0;0;0;0
8754;6;2021;0;0;1;0;0;0;0
8755;9;2021;0;0;1;0;0;0;0
8755;3;2021;0;0;1;0;0;0;0
8755;8;2021;0;0;1;0;0;0;0
8755;6;2021;0;0;1;0;0;0;0
8755;4;2021;0;0;1;0;0;0;0
8755;1;2021;0;0;1;0;0;0;0
8755;5;2021;0;0;1;0;0;0;0
8755;7;2021;0;0;1;0;0;0;0
8755;2;2021;0;0;1;0;0;0;0
8762;1;2021;0;0;1;0;0;0;0
8762;2;2021;0;0;1;0;0;0;0
8778;1;2021;0;0;1;0;0;0;0
8780;12;2021;0;0;1;0;0;0;0
8780;5;2021;0;0;1;0;0;0;0
8780;9;2021;0;0;1;0;0;0;0
8780;2;2021;0;0;1;0;0;0;0
8780;1;2021;0;0;1;0;0;0;0
8780;4;2021;0;0;1;0;0;0;0
8780;11;2021;0;0;1;0;0;0;0
8780;7;2021;0;0;1;0;0;0;0
8780;6;2021;0;0;1;0;0;0;0
8780;3;2021;0;0;1;0;0;0;0
8790;2;2021;0;0;1;0;0;0;0
8790;1;2021;0;0;1;0;0;0;0
8790;4;2021;0;0;1;0;0;0;0
8790;3;2021;0;0;1;0;0;0;0
8795;1;2021;0;0;1;0;0;0;0
8795;2;2021;0;0;1;0;0;0;0
8812;3;2021;0;0;1;0;0;0;0
8812;6;2021;0;0;1;0;0;0;0
8812;7;2021;0;0;1;0;0;0;0
8812;5;2021;0;0;1;0;0;0;0
8812;2;2021;0;0;1;0;0;0;0
8812;1;2021;0;0;1;0;0;0;0
8816;3;2021;0;0;1;0;0;0;0
8816;1;2021;0;0;1;0;0;0;0
8816;2;2021;0;0;1;0;0;0;0
8821;5;2021;0;0;1;0;0;0;0
8821;4;2021;0;0;1;0;0;0;0
8821;2;2021;0;0;1;0;0;0;0
8821;6;2021;0;0;1;0;0;0;0
8821;1;2021;0;0;1;0;0;0;0
8821;7;2021;0;0;1;0;0;0;0
8826;4;2021;0;0;1;0;0;0;0
8826;3;2021;0;0;1;0;0;0;0
8826;7;2021;0;0;1;0;0;0;0
8826;1;2021;0;0;1;0;0;0;0
8826;8;2021;0;0;1;0;0;0;0
8826;5;2021;0;0;1;0;0;0;0
8826;2;2021;0;0;1;0;0;0;0
8826;6;2021;0;0;1;0;0;0;0
8836;5;2021;0;0;1;0;0;0;0
8836;9;2021;0;0;1;0;0;0;0
8836;3;2021;0;0;1;0;0;0;0
8836;7;2021;0;0;1;0;0;0;0
8836;4;2021;0;0;1;0;0;0;0
8836;8;2021;0;0;1;0;0;0;0
8836;2;2021;0;0;1;0;0;0;0
8836;1;2021;0;0;1;0;0;0;0
8836;6;2021;0;0;1;0;0;0;0
8837;4;2021;0;0;1;0;0;0;0
8837;10;2021;0;0;1;0;0;0;0
8837;12;2021;0;0;1;0;0;0;0
8837;1;2021;0;0;1;0;0;0;0
8844;4;2021;0;0;1;0;0;0;0
8844;2;2021;0;0;1;0;0;0;0
8844;6;2021;0;0;1;0;0;0;0
8844;1;2021;0;0;1;0;0;0;0
8844;5;2021;0;0;1;0;0;0;0
8844;7;2021;0;0;1;0;0;0;0
8858;1;2021;0;0;1;0;0;0;0
8858;5;2021;0;0;1;0;0;0;0
8858;2;2021;0;0;1;0;0;0;0
8858;6;2021;0;0;1;0;0;0;0
8858;7;2021;0;0;1;0;0;0;0
8858;8;2021;0;0;1;0;0;0;0
8858;3;2021;0;0;1;0;0;0;0
8862;1;2021;0;0;1;0;0;0;0
8862;6;2021;0;0;1;0;0;0;0
8862;8;2021;0;0;1;0;0;0;0
8862;5;2021;0;0;1;0;0;0;0
8862;4;2021;0;0;1;0;0;0;0
8862;11;2021;0;0;1;0;0;0;0
8862;2;2021;0;0;1;0;0;0;0
8862;3;2021;0;0;1;0;0;0;0
8862;9;2021;0;0;1;0;0;0;0
8862;10;2021;0;0;1;0;0;0;0
8862;7;2021;0;0;1;0;0;0;0
8881;3;2021;0;0;1;0;0;0;0
8881;8;2021;0;0;1;0;0;0;0
8881;7;2021;0;0;1;0;0;0;0
8881;6;2021;0;0;1;0;0;0;0
8881;5;2021;0;0;1;0;0;0;0
8881;9;2021;0;0;1;0;0;0;0
8881;1;2021;0;0;1;0;0;0;0
8881;2;2021;0;0;1;0;0;0;0
8881;4;2021;0;0;1;0;0;0;0
8881;11;2021;0;0;1;0;0;0;0
8881;10;2021;0;0;1;0;0;0;0
8888;2;2021;0;0;1;0;0;0;0
8888;4;2021;0;0;1;0;0;0;0
8888;3;2021;0;0;1;0;0;0;0
8888;5;2021;0;0;1;0;0;0;0
8888;1;2021;0;0;1;0;0;0;0
8894;1;2021;0;0;1;0;0;0;0
8896;9;2021;0;0;1;0;0;0;0
8896;6;2021;0;0;1;0;0;0;0
8896;1;2021;0;0;1;0;0;0;0
8896;5;2021;0;0;1;0;0;0;0
8896;8;2021;0;0;1;0;0;0;0
8896;3;2021;0;0;1;0;0;0;0
8896;2;2021;0;0;1;0;0;0;0
8896;7;2021;0;0;1;0;0;0;0
8896;4;2021;0;0;1;0;0;0;0
8902;11;2021;0;0;1;0;0;0;0
8902;5;2021;0;0;1;0;0;0;0
8910;6;2021;0;0;1;0;0;0;0
8910;5;2021;0;0;1;0;0;0;0
8910;7;2021;0;0;1;0;0;0;0
8910;9;2021;0;0;1;0;0;0;0
8910;3;2021;0;0;1;0;0;0;0
8910;10;2021;0;0;1;0;0;0;0
8910;1;2021;0;0;1;0;0;0;0
8910;2;2021;0;0;1;0;0;0;0
8910;4;2021;0;0;1;0;0;0;0
8910;8;2021;0;0;1;0;0;0;0
8916;7;2021;0;0;1;0;0;0;0
8916;3;2021;0;0;1;0;0;0;0
8916;1;2021;0;0;1;0;0;0;0
8916;2;2021;0;0;1;0;0;0;0
8916;8;2021;0;0;1;0;0;0;0
8916;6;2021;0;0;1;0;0;0;0
8916;4;2021;0;0;1;0;0;0;0
8916;5;2021;0;0;1;0;0;0;0
8923;3;2021;0;0;1;0;0;0;0
8923;4;2021;0;0;1;0;0;0;0
8923;8;2021;0;0;1;0;0;0;0
8923;5;2021;0;0;1;0;0;0;0
8923;1;2021;0;0;1;0;0;0;0
8923;2;2021;0;0;1;0;0;0;0
8924;5;2021;0;0;1;0;0;0;0
8924;7;2021;0;0;1;0;0;0;0
8924;1;2021;0;0;1;0;0;0;0
8924;3;2021;0;0;1;0;0;0;0
8924;4;2021;0;0;1;0;0;0;0
8924;6;2021;0;0;1;0;0;0;0
8924;2;2021;0;0;1;0;0;0;0
8959;3;2021;0;0;1;0;0;0;0
8959;4;2021;0;0;1;0;0;0;0
8960;3;2021;0;0;1;0;0;0;0
8960;1;2021;0;0;1;0;0;0;0
8960;11;2021;0;0;1;0;0;0;0
8960;2;2021;0;0;1;0;0;0;0
8960;10;2021;0;0;1;0;0;0;0
8966;7;2021;0;0;1;0;0;0;0
8966;1;2021;0;0;1;0;0;0;0
8966;8;2021;0;0;1;0;0;0;0
8966;10;2021;0;0;1;0;0;0;0
8966;5;2021;0;0;1;0;0;0;0
8966;3;2021;0;0;1;0;0;0;0
8966;6;2021;0;0;1;0;0;0;0
8966;2;2021;0;0;1;0;0;0;0
8966;4;2021;0;0;1;0;0;0;0
8966;9;2021;0;0;1;0;0;0;0
8967;3;2021;0;0;1;0;0;0;0
8967;1;2021;0;0;1;0;0;0;0
8967;9;2021;0;0;1;0;0;0;0
8967;8;2021;0;0;1;0;0;0;0
8967;10;2021;0;0;1;0;0;0;0
8967;6;2021;0;0;1;0;0;0;0
8967;2;2021;0;0;1;0;0;0;0
8967;4;2021;0;0;1;0;0;0;0
8967;11;2021;0;0;1;0;0;0;0
8967;7;2021;0;0;1;0;0;0;0
8967;5;2021;0;0;1;0;0;0;0
8969;4;2021;0;0;1;0;0;0;0
8969;3;2021;0;0;1;0;0;0;0
8969;6;2021;0;0;1;0;0;0;0
8969;1;2021;0;0;1;0;0;0;0
8969;2;2021;0;0;1;0;0;0;0
8969;5;2021;0;0;1;0;0;0;0
8984;6;2021;0;0;1;0;0;0;0
8984;5;2021;0;0;1;0;0;0;0
8984;9;2021;0;0;1;0;0;0;0
8984;4;2021;0;0;1;0;0;0;0
8984;10;2021;0;0;1;0;0;0;0
8984;3;2021;0;0;1;0;0;0;0
8984;8;2021;0;0;1;0;0;0;0
8984;7;2021;0;0;1;0;0;0;0
8984;1;2021;0;0;1;0;0;0;0
8984;2;2021;0;0;1;0;0;0;0
8985;4;2021;0;0;1;0;0;0;0
8985;2;2021;0;0;1;0;0;0;0
8985;5;2021;0;0;1;0;0;0;0
8985;1;2021;0;0;1;0;0;0;0
8985;3;2021;0;0;1;0;0;0;0
8989;10;2021;0;0;1;0;0;0;0
8989;8;2021;0;0;1;0;0;0;0
8992;4;2021;0;0;1;0;0;0;0
8992;6;2021;0;0;1;0;0;0;0
8992;8;2021;0;0;1;0;0;0;0
8992;3;2021;0;0;1;0;0;0;0
8992;1;2021;0;0;1;0;0;0;0
8992;7;2021;0;0;1;0;0;0;0
8992;5;2021;0;0;1;0;0;0;0
8992;2;2021;0;0;1;0;0;0;0
8997;4;2021;0;0;1;0;0;0;0
8997;7;2021;0;0;1;0;0;0;0
8997;9;2021;0;0;1;0;0;0;0
8997;3;2021;0;0;1;0;0;0;0
8997;10;2021;0;0;1;0;0;0;0
8997;2;2021;0;0;1;0;0;0;0
8997;8;2021;0;0;1;0;0;0;0
8997;6;2021;0;0;1;0;0;0;0
8997;1;2021;0;0;1;0;0;0;0
8997;5;2021;0;0;1;0;0;0;0
9014;4;2021;0;0;1;0;0;0;0
9014;8;2021;0;0;1;0;0;0;0
9014;6;2021;0;0;1;0;0;0;0
9014;7;2021;0;0;1;0;0;0;0
9014;1;2021;0;0;1;0;0;0;0
9014;3;2021;0;0;1;0;0;0;0
9014;9;2021;0;0;1;0;0;0;0
9014;2;2021;0;0;1;0;0;0;0
9014;5;2021;0;0;1;0;0;0;0
9019;4;2021;0;0;1;0;0;0;0
9019;3;2021;0;0;1;0;0;0;0
9019;6;2021;0;0;1;0;0;0;0
9019;1;2021;0;0;1;0;0;0;0
9019;5;2021;0;0;1;0;0;0;0
9019;2;2021;0;0;1;0;0;0;0
9021;1;2021;0;0;1;0;0;0;0
9022;5;2021;0;0;1;0;0;0;0
9022;6;2021;0;0;1;0;0;0;0
9022;7;2021;0;0;1;0;0;0;0
9022;1;2021;0;0;1;0;0;0;0
9022;4;2021;0;0;1;0;0;0;0
9022;2;2021;0;0;1;0;0;0;0
9022;3;2021;0;0;1;0;0;0;0
9028;1;2021;0;0;1;0;0;0;0
9028;2;2021;0;0;1;0;0;0;0
9028;7;2021;0;0;1;0;0;0;0
9039;4;2021;0;0;1;0;0;0;0
9039;2;2021;0;0;1;0;0;0;0
9039;8;2021;0;0;1;0;0;0;0
9039;6;2021;0;0;1;0;0;0;0
9039;5;2021;0;0;1;0;0;0;0
9039;1;2021;0;0;1;0;0;0;0
9039;3;2021;0;0;1;0;0;0;0
9039;9;2021;0;0;1;0;0;0;0
9039;7;2021;0;0;1;0;0;0;0
9049;2;2021;0;0;1;0;0;0;0
9049;4;2021;0;0;1;0;0;0;0
9049;11;2021;0;0;1;0;0;0;0
9061;1;2021;0;0;1;0;0;0;0
9061;5;2021;0;0;1;0;0;0;0
9061;10;2021;0;0;1;0;0;0;0
9061;6;2021;0;0;1;0;0;0;0
9061;2;2021;0;0;1;0;0;0;0
9061;3;2021;0;0;1;0;0;0;0
9061;4;2021;0;0;1;0;0;0;0
9061;9;2021;0;0;1;0;0;0;0
9061;8;2021;0;0;1;0;0;0;0
9061;7;2021;0;0;1;0;0;0;0
9062;5;2021;0;0;1;0;0;0;0
9062;1;2021;0;0;1;0;0;0;0
9062;4;2021;0;0;1;0;0;0;0
9062;6;2021;0;0;1;0;0;0;0
9062;3;2021;0;0;1;0;0;0;0
9062;2;2021;0;0;1;0;0;0;0
9083;11;2021;0;0;1;0;0;0;0
9083;6;2021;0;0;1;0;0;0;0
9083;1;2021;0;0;1;0;0;0;0
9083;3;2021;0;0;1;0;0;0;0
9083;9;2021;0;0;1;0;0;0;0
9083;2;2021;0;0;1;0;0;0;0
9083;5;2021;0;0;1;0;0;0;0
9083;7;2021;0;0;1;0;0;0;0
9083;8;2021;0;0;1;0;0;0;0
9083;12;2021;0;0;1;0;0;0;0
9083;4;2021;0;0;1;0;0;0;0
9084;4;2021;0;0;1;0;0;0;0
9084;6;2021;0;0;1;0;0;0;0
9084;2;2021;0;0;1;0;0;0;0
9084;11;2021;0;0;1;0;0;0;0
9084;7;2021;0;0;1;0;0;0;0
9084;12;2021;0;0;1;0;0;0;0
9084;10;2021;0;0;1;0;0;0;0
9094;9;2021;0;0;1;0;0;0;0
9094;2;2021;0;0;1;0;0;0;0
9094;5;2021;0;0;1;0;0;0;0
9094;10;2021;0;0;1;0;0;0;0
9094;1;2021;0;0;1;0;0;0;0
9094;6;2021;0;0;1;0;0;0;0
9094;3;2021;0;0;1;0;0;0;0
9094;8;2021;0;0;1;0;0;0;0
9094;12;2021;0;0;1;0;0;0;0
9094;7;2021;0;0;1;0;0;0;0
9094;11;2021;0;0;1;0;0;0;0
9094;4;2021;0;0;1;0;0;0;0
9096;2;2021;0;0;1;0;0;0;0
9096;3;2021;0;0;1;0;0;0;0
9096;1;2021;0;0;1;0;0;0;0
9099;2;2021;0;0;1;0;0;0;0
9099;4;2021;0;0;1;0;0;0;0
9099;3;2021;0;0;1;0;0;0;0
9099;1;2021;0;0;1;0;0;0;0
9099;5;2021;0;0;1;0;0;0;0
9099;7;2021;0;0;1;0;0;0;0
9102;4;2021;0;0;1;0;0;0;0
9102;2;2021;0;0;1;0;0;0;0
9102;8;2021;0;0;1;0;0;0;0
9102;6;2021;0;0;1;0;0;0;0
9102;3;2021;0;0;1;0;0;0;0
9102;10;2021;0;0;1;0;0;0;0
9102;7;2021;0;0;1;0;0;0;0
9102;5;2021;0;0;1;0;0;0;0
9102;1;2021;0;0;1;0;0;0;0
9105;5;2021;0;0;1;0;0;0;0
9105;6;2021;0;0;1;0;0;0;0
9105;11;2021;0;0;1;0;0;0;0
9105;2;2021;0;0;1;0;0;0;0
9105;4;2021;0;0;1;0;0;0;0
9105;8;2021;0;0;1;0;0;0;0
9105;3;2021;0;0;1;0;0;0;0
9105;12;2021;0;0;1;0;0;0;0
9105;10;2021;0;0;1;0;0;0;0
9105;7;2021;0;0;1;0;0;0;0
9106;4;2021;0;0;1;0;0;0;0
9106;6;2021;0;0;1;0;0;0;0
9106;10;2021;0;0;1;0;0;0;0
9106;12;2021;0;0;1;0;0;0;0
9106;8;2021;0;0;1;0;0;0;0
9106;5;2021;0;0;1;0;0;0;0
9106;7;2021;0;0;1;0;0;0;0
9106;3;2021;0;0;1;0;0;0;0
9106;11;2021;0;0;1;0;0;0;0
9110;5;2021;0;0;1;0;0;0;0
9110;4;2021;0;0;1;0;0;0;0
9110;6;2021;0;0;1;0;0;0;0
9110;9;2021;0;0;1;0;0;0;0
9110;10;2021;0;0;1;0;0;0;0
9110;12;2021;0;0;1;0;0;0;0
9110;11;2021;0;0;1;0;0;0;0
9110;8;2021;0;0;1;0;0;0;0
9110;7;2021;0;0;1;0;0;0;0
9110;2;2021;0;0;1;0;0;0;0
9110;1;2021;0;0;1;0;0;0;0
9110;3;2021;0;0;1;0;0;0;0
9115;3;2021;0;0;1;0;0;0;0
9115;2;2021;0;0;1;0;0;0;0
9115;7;2021;0;0;1;0;0;0;0
9117;3;2021;0;0;1;0;0;0;0
9117;8;2021;0;0;1;0;0;0;0
9117;9;2021;0;0;1;0;0;0;0
9117;5;2021;0;0;1;0;0;0;0
9117;10;2021;0;0;1;0;0;0;0
9117;1;2021;0;0;1;0;0;0;0
9117;2;2021;0;0;1;0;0;0;0
9117;6;2021;0;0;1;0;0;0;0
9117;7;2021;0;0;1;0;0;0;0
9117;4;2021;0;0;1;0;0;0;0
9123;10;2021;0;0;1;0;0;0;0
9123;8;2021;0;0;1;0;0;0;0
9123;5;2021;0;0;1;0;0;0;0
9123;7;2021;0;0;1;0;0;0;0
9123;9;2021;0;0;1;0;0;0;0
9123;6;2021;0;0;1;0;0;0;0
9126;3;2021;1;0;0;0;0;0;0
9146;1;2021;0;0;1;0;0;0;0
9146;7;2021;0;0;1;0;0;0;0
9146;5;2021;0;0;1;0;0;0;0
9146;8;2021;0;0;1;0;0;0;0
9146;2;2021;0;0;1;0;0;0;0
9146;3;2021;0;0;1;0;0;0;0
9146;6;2021;0;0;1;0;0;0;0
9146;4;2021;0;0;1;0;0;0;0
9153;3;2021;0;0;1;0;0;0;0
9153;8;2021;0;0;1;0;0;0;0
9153;11;2021;0;0;1;0;0;0;0
9153;6;2021;0;0;1;0;0;0;0
9153;5;2021;0;0;1;0;0;0;0
9153;1;2021;0;0;1;0;0;0;0
9153;7;2021;0;0;1;0;0;0;0
9153;10;2021;0;0;1;0;0;0;0
9153;9;2021;0;0;1;0;0;0;0
9153;2;2021;0;0;1;0;0;0;0
9153;4;2021;0;0;1;0;0;0;0
9154;8;2021;0;0;1;0;0;0;0
9154;6;2021;0;0;1;0;0;0;0
9154;4;2021;0;0;1;0;0;0;0
9154;3;2021;0;0;1;0;0;0;0
9156;5;2021;0;0;1;0;0;0;0
9156;1;2021;0;0;1;0;0;0;0
9156;7;2021;0;0;1;0;0;0;0
9156;9;2021;0;0;1;0;0;0;0
9156;8;2021;0;0;1;0;0;0;0
9158;9;2021;0;0;1;0;0;0;0
9158;3;2021;0;0;1;0;0;0;0
9158;4;2021;0;0;1;0;0;0;0
9158;12;2021;0;0;1;0;0;0;0
9158;5;2021;0;0;1;0;0;0;0
9158;8;2021;0;0;1;0;0;0;0
9158;6;2021;0;0;1;0;0;0;0
9158;2;2021;0;0;1;0;0;0;0
9158;1;2021;0;0;1;0;0;0;0
9158;7;2021;0;0;1;0;0;0;0
9160;4;2021;0;0;1;0;0;0;0
9160;3;2021;0;0;1;0;0;0;0
9160;5;2021;0;0;1;0;0;0;0
9176;1;2021;0;0;1;0;0;0;0
9176;8;2021;0;0;1;0;0;0;0
9176;7;2021;0;0;1;0;0;0;0
9176;3;2021;0;0;1;0;0;0;0
9176;10;2021;0;0;1;0;0;0;0
9176;4;2021;0;0;1;0;0;0;0
9176;6;2021;0;0;1;0;0;0;0
9176;2;2021;0;0;1;0;0;0;0
9176;5;2021;0;0;1;0;0;0;0
9176;9;2021;0;0;1;0;0;0;0
9190;1;2021;0;0;1;0;0;0;0
9190;10;2021;0;0;1;0;0;0;0
9190;7;2021;0;0;1;0;0;0;0
9190;8;2021;0;0;1;0;0;0;0
9190;6;2021;0;0;1;0;0;0;0
9190;4;2021;0;0;1;0;0;0;0
9190;2;2021;0;0;1;0;0;0;0
9190;9;2021;0;0;1;0;0;0;0
9190;5;2021;0;0;1;0;0;0;0
9190;11;2021;0;0;1;0;0;0;0
9192;1;2021;0;0;1;0;0;0;0
9193;1;2021;0;0;1;0;0;0;0
9194;5;2021;0;0;1;0;0;0;0
9194;10;2021;0;0;1;0;0;0;0
9194;9;2021;0;0;1;0;0;0;0
9194;1;2021;0;0;1;0;0;0;0
9194;7;2021;0;0;1;0;0;0;0
9194;6;2021;0;0;1;0;0;0;0
9194;8;2021;0;0;1;0;0;0;0
9194;12;2021;0;0;1;0;0;0;0
9194;4;2021;0;0;1;0;0;0;0
9194;11;2021;0;0;1;0;0;0;0
9194;3;2021;0;0;1;0;0;0;0
9194;2;2021;0;0;1;0;0;0;0
9199;5;2021;0;0;1;0;0;0;0
9199;10;2021;0;0;1;0;0;0;0
9199;9;2021;0;0;1;0;0;0;0
9199;2;2021;0;0;1;0;0;0;0
9199;4;2021;0;0;1;0;0;0;0
9199;3;2021;1;0;0;0;0;0;0
9199;1;2021;0;0;1;0;0;0;0
9199;6;2021;0;0;1;0;0;0;0
9199;3;2021;0;0;1;0;0;0;0
9199;8;2021;0;0;1;0;0;0;0
9199;7;2021;0;0;1;0;0;0;0
9202;7;2021;0;0;1;0;0;0;0
9202;3;2021;0;0;1;0;0;0;0
9202;2;2021;0;0;1;0;0;0;0
9202;6;2021;0;0;1;0;0;0;0
9202;1;2021;0;0;1;0;0;0;0
9202;5;2021;0;0;1;0;0;0;0
9202;4;2021;0;0;1;0;0;0;0
9203;7;2021;0;0;1;0;0;0;0
9203;1;2021;0;0;1;0;0;0;0
9203;2;2021;0;0;1;0;0;0;0
9205;3;2021;0;0;1;0;0;0;0
9205;1;2021;0;0;1;0;0;0;0
9205;8;2021;0;0;1;0;0;0;0
9205;6;2021;0;0;1;0;0;0;0
9205;2;2021;1;0;0;0;0;0;0
9205;3;2021;1;0;0;0;0;0;0
9205;2;2021;0;0;1;0;0;0;0
9205;4;2021;0;0;1;0;0;0;0
9205;9;2021;0;0;1;0;0;0;0
9205;5;2021;0;0;1;0;0;0;0
9205;7;2021;0;0;1;0;0;0;0
9205;1;2021;1;0;0;0;0;0;0
9213;3;2021;0;0;1;0;0;0;0
9213;7;2021;0;0;1;0;0;0;0
9213;11;2021;0;0;1;0;0;0;0
9213;9;2021;0;0;1;0;0;0;0
9213;1;2021;0;0;1;0;0;0;0
9213;6;2021;0;0;1;0;0;0;0
9213;4;2021;0;0;1;0;0;0;0
9213;10;2021;0;0;1;0;0;0;0
9213;2;2021;0;0;1;0;0;0;0
9213;5;2021;0;0;1;0;0;0;0
9213;12;2021;0;0;1;0;0;0;0
9213;8;2021;0;0;1;0;0;0;0
9216;1;2021;0;0;1;0;0;0;0
9216;6;2021;0;0;1;0;0;0;0
9216;3;2021;0;0;1;0;0;0;0
9216;7;2021;0;0;1;0;0;0;0
9216;2;2021;0;0;1;0;0;0;0
9216;5;2021;0;0;1;0;0;0;0
9216;4;2021;0;0;1;0;0;0;0
9220;9;2021;0;0;1;0;0;0;0
9220;10;2021;0;0;1;0;0;0;0
9220;8;2021;0;0;1;0;0;0;0
9220;5;2021;0;0;1;0;0;0;0
9220;7;2021;0;0;1;0;0;0;0
9220;3;2021;0;0;1;0;0;0;0
9220;1;2021;0;0;1;0;0;0;0
9220;4;2021;0;0;1;0;0;0;0
9220;2;2021;0;0;1;0;0;0;0
9223;3;2021;0;0;1;0;0;0;0
9223;5;2021;0;0;1;0;0;0;0
9223;2;2021;0;0;1;0;0;0;0
9223;1;2021;0;0;1;0;0;0;0
9223;6;2021;0;0;1;0;0;0;0
9223;4;2021;0;0;1;0;0;0;0
9224;2;2021;0;0;1;0;0;0;0
9224;11;2021;0;0;1;0;0;0;0
9224;7;2021;0;0;1;0;0;0;0
9224;5;2021;0;0;1;0;0;0;0
9224;3;2021;0;0;1;0;0;0;0
9224;6;2021;0;0;1;0;0;0;0
9224;4;2021;0;0;1;0;0;0;0
9224;1;2021;0;0;1;0;0;0;0
9226;1;2021;0;0;1;0;0;0;0
9226;2;2021;0;0;1;0;0;0;0
9228;5;2021;0;0;1;0;0;0;0
9228;4;2021;0;0;1;0;0;0;0
9228;1;2021;0;0;1;0;0;0;0
9228;6;2021;0;0;1;0;0;0;0
9228;3;2021;0;0;1;0;0;0;0
9228;2;2021;0;0;1;0;0;0;0
9228;7;2021;0;0;1;0;0;0;0
9230;5;2021;0;0;1;0;0;0;0
9230;6;2021;0;0;1;0;0;0;0
9230;4;2021;0;0;1;0;0;0;0
9230;1;2021;0;0;1;0;0;0;0
9230;2;2021;0;0;1;0;0;0;0
