rec_est_id;rec_month;rec_month_part;rec_year_part;rec_month_mf_antecipated;rec_month_mf_not_antecipated;rec_month_mf;rec_previous_month_mf;rec_previous_month_mf_delta;rec_month_qtd_mov;rec_previous_month_qtd_mov;rec_previous_month_qtd_mov_delta;rec_month_ticket_medio;rec_monthly_category;rec_registered_month;tx_est_id;mes;emission_bill;linkou;linkou_pix;payment_bill_card;pos;pos_pix;tef;ano
2276;2021-10-01;10;2021;21070.0;0.0;21070.0;36720.0;-15650.0;13;17;-4;1620.77;3;29.0;2276;10;0;0;0;0;1;0;0;2021
2276;2021-11-01;11;2021;15400.0;0.0;15400.0;21070.0;-5670.0;7;13;-6;2200.0;3;30.0;2276;11;0;0;0;0;1;0;0;2021
2276;2021-12-01;12;2021;6369.0;0.0;6369.0;15400.0;-9031.0;7;7;0;909.86;3;31.0;2276;12;0;0;0;0;1;0;0;2021
2323;2022-01-01;1;2022;5939.8;0.0;5939.8;86587.9;-80648.1;5;108;-103;1187.96;3;31.0;2323;1;0;0;0;0;1;0;0;2022
2323;2022-03-01;3;2022;1530.0;0.0;1530.0;0.0;1530.0;2;0;2;765.0;5;33.0;2323;3;0;0;0;0;1;0;0;2022
2324;2022-01-01;1;2022;616.0;0.0;616.0;7296.0;-6680.0;7;16;-9;88.0;3;31.0;2324;1;0;0;0;0;1;0;0;2022
2324;2022-02-01;2;2022;1772.0;0.0;1772.0;616.0;1156.0;13;7;6;136.31;3;32.0;2324;2;0;0;0;0;1;0;0;2022
2337;2021-02-01;2;2021;13940.0;0.0;13940.0;14519.0;-579.0;100;115;-15;139.4;3;20.0;2337;2;0;0;0;0;1;0;0;2021
2337;2021-03-01;3;2021;4140.0;0.0;4140.0;13940.0;-9800.0;27;100;-73;153.33;3;21.0;2337;3;0;0;0;0;1;0;0;2021
2337;2021-04-01;4;2021;6145.0;0.0;6145.0;4140.0;2005.0;29;27;2;211.9;3;22.0;2337;4;0;0;0;0;1;0;0;2021
2337;2021-05-01;5;2021;16067.1;0.0;16067.1;6145.0;9922.1;119;29;90;135.02;3;23.0;2337;5;0;0;0;0;1;0;0;2021
2337;2021-06-01;6;2021;4340.0;0.0;4340.0;16067.1;-11727.1;46;119;-73;94.35;3;24.0;2337;6;0;0;0;0;1;0;0;2021
2337;2021-07-01;7;2021;3610.55;0.0;3610.55;4340.0;-729.45;41;46;-5;88.06;3;25.0;2337;7;0;0;0;0;1;0;0;2021
2337;2021-08-01;8;2021;5035.0;0.0;5035.0;3610.55;1424.45;41;41;0;122.8;3;26.0;2337;8;0;0;0;0;1;0;0;2021
2337;2021-09-01;9;2021;866.0;0.0;866.0;5035.0;-4169.0;23;41;-18;37.65;3;27.0;2337;9;0;0;0;0;1;0;0;2021
2356;2022-01-01;1;2022;14593.65;0.0;14593.65;23410.5;-8816.85;7;8;-1;2084.81;3;31.0;2356;1;0;0;0;0;1;0;0;2022
2356;2022-02-01;2;2022;953.38;0.0;953.38;14593.65;-13640.27;2;7;-5;476.69;3;32.0;2356;2;0;0;0;0;1;0;0;2022
2356;2022-03-01;3;2022;0.0;900.0;900.0;953.38;-53.38;1;2;-1;900.0;3;33.0;2356;3;0;0;0;0;1;0;0;2022
2365;2022-01-01;1;2022;3392.55;0.0;3392.55;20008.7;-16616.15;63;363;-300;53.85;3;31.0;2365;1;0;0;0;0;1;0;0;2022
2365;2022-02-01;2;2022;1000.29;0.0;1000.29;3392.55;-2392.26;12;63;-51;83.36;3;32.0;2365;2;0;0;0;0;1;0;0;2022
2365;2022-03-01;3;2022;877.5;0.0;877.5;1000.29;-122.79;3;12;-9;292.5;3;33.0;2365;3;0;0;0;0;1;0;0;2022
2374;2021-02-01;2;2021;10050.0;0.0;10050.0;10233.1;-183.1;9;11;-2;1116.67;3;20.0;2374;2;0;0;0;0;1;0;0;2021
2374;2021-03-01;3;2021;24053.0;1300.0;25353.0;10050.0;15303.0;13;9;4;1950.23;3;21.0;2374;3;0;0;0;0;1;0;0;2021
2374;2021-04-01;4;2021;4195.0;0.0;4195.0;25353.0;-21158.0;9;13;-4;466.11;3;22.0;2374;4;0;0;0;0;1;0;0;2021
2374;2021-05-01;5;2021;480.0;0.0;480.0;4195.0;-3715.0;2;9;-7;240.0;3;23.0;2374;5;0;0;0;0;1;0;0;2021
2374;2021-07-01;7;2021;800.0;0.0;800.0;0.0;800.0;3;0;3;266.67;5;25.0;2374;7;0;0;0;0;1;0;0;2021
2417;2021-02-01;2;2021;13062.0;0.0;13062.0;24785.0;-11723.0;14;20;-6;933.0;3;20.0;2417;2;0;0;0;0;1;0;0;2021
2417;2021-03-01;3;2021;2550.0;0.0;2550.0;13062.0;-10512.0;3;14;-11;850.0;3;21.0;2417;3;0;0;0;0;1;0;0;2021
2417;2021-04-01;4;2021;15155.0;0.0;15155.0;2550.0;12605.0;15;3;12;1010.33;3;22.0;2417;4;0;0;0;0;1;0;0;2021
2417;2021-05-01;5;2021;39695.0;0.0;39695.0;15155.0;24540.0;25;15;10;1587.8;3;23.0;2417;5;0;0;0;0;1;0;0;2021
2417;2021-06-01;6;2021;7950.0;0.0;7950.0;39695.0;-31745.0;9;25;-16;883.33;3;24.0;2417;6;0;0;0;0;1;0;0;2021
2424;2021-04-01;4;2021;1000.0;0.0;1000.0;0.0;1000.0;1;0;1;1000.0;5;22.0;2424;4;0;0;0;0;1;0;0;2021
2424;2021-05-01;5;2021;100.0;0.0;100.0;1000.0;-900.0;1;1;0;100.0;3;23.0;2424;5;0;0;0;0;1;0;0;2021
2424;2021-06-01;6;2021;7571.43;0.0;7571.43;100.0;7471.43;5;1;4;1514.29;3;24.0;2424;6;0;0;0;0;1;0;0;2021
2424;2021-08-01;8;2021;2.6;0.0;2.6;0.0;2.6;1;0;1;2.6;5;26.0;2424;8;0;0;0;0;1;0;0;2021
2424;2021-09-01;9;2021;2633.0;0.0;2633.0;2.6;2630.4;1;1;0;2633.0;3;27.0;2424;9;0;0;0;0;1;0;0;2021
2425;2022-01-01;1;2022;6595.0;0.0;6595.0;3380.0;3215.0;19;4;15;347.11;3;31.0;2425;1;0;0;0;0;1;0;0;2022
2425;2022-02-01;2;2022;3115.0;0.0;3115.0;6595.0;-3480.0;9;19;-10;346.11;3;32.0;2425;2;0;0;0;0;1;0;0;2022
2425;2022-03-01;3;2022;4870.0;0.0;4870.0;3115.0;1755.0;12;9;3;405.83;3;33.0;2425;3;0;0;0;0;1;0;0;2022
2425;2022-04-01;4;2022;3628.0;0.0;3628.0;4870.0;-1242.0;12;12;0;302.33;3;34.0;2425;4;0;0;0;0;1;0;0;2022
2425;2022-05-01;5;2022;12434.5;0.0;12434.5;3628.0;8806.5;29;12;17;428.78;3;35.0;2425;5;0;0;0;0;1;0;0;2022
2425;2022-06-01;6;2022;4385.0;0.0;4385.0;12434.5;-8049.5;10;29;-19;438.5;3;36.0;2425;6;0;0;0;0;1;0;0;2022
2425;2022-07-01;7;2022;15248.0;0.0;15248.0;4385.0;10863.0;15;10;5;1016.53;3;37.0;2425;7;0;0;0;0;1;0;0;2022
2425;2022-08-01;8;2022;2600.0;0.0;2600.0;15248.0;-12648.0;4;15;-11;650.0;3;38.0;2425;8;0;0;0;0;1;0;0;2022
2425;2022-09-01;9;2022;4368.0;0.0;4368.0;2600.0;1768.0;9;4;5;485.33;3;39.0;2425;9;0;0;0;0;1;0;0;2022
2425;2022-10-01;10;2022;2956.5;0.0;2956.5;4368.0;-1411.5;5;9;-4;591.3;3;40.0;2425;10;0;0;0;0;1;0;0;2022
2425;2022-11-01;11;2022;3784.0;0.0;3784.0;2956.5;827.5;6;5;1;630.67;3;41.0;2425;11;0;0;0;0;1;0;0;2022
2425;2022-12-01;12;2022;1912.7;0.0;1912.7;3784.0;-1871.3;4;6;-2;478.18;3;42.0;2425;12;0;0;0;0;1;0;0;2022
2425;2023-01-01;1;2023;3591.0;0.0;3591.0;1912.7;1678.3;4;4;0;897.75;3;43.0;2425;1;0;0;0;0;1;0;0;2023
2425;2023-02-01;2;2023;4130.0;0.0;4130.0;3591.0;539.0;1;4;-3;4130.0;3;44.0;2425;2;0;0;0;0;1;0;0;2023
2434;2022-01-01;1;2022;23577.8;0.0;23577.8;39960.92;-16383.12;508;754;-246;46.41;3;31.0;2434;1;0;0;0;0;1;0;0;2022
2434;2022-02-01;2;2022;9330.73;0.0;9330.73;23577.8;-14247.07;173;508;-335;53.93;3;32.0;2434;2;0;0;0;0;1;0;0;2022
2437;2022-01-01;1;2022;3920.0;0.0;3920.0;64043.95;-60123.95;3;36;-33;1306.67;3;31.0;2437;1;0;0;0;0;1;0;0;2022
2439;2022-01-01;1;2022;12595.58;0.0;12595.58;15942.4;-3346.82;37;62;-25;340.42;3;31.0;2439;1;0;0;0;0;1;0;0;2022
2439;2022-02-01;2;2022;7045.9;0.0;7045.9;12595.58;-5549.68;33;37;-4;213.51;3;32.0;2439;2;0;0;0;0;1;0;0;2022
2443;2021-02-01;2;2021;6275.0;0.0;6275.0;11752.0;-5477.0;23;37;-14;272.83;3;20.0;2443;2;0;0;0;0;1;0;0;2021
2443;2021-03-01;3;2021;1445.0;0.0;1445.0;6275.0;-4830.0;7;23;-16;206.43;3;21.0;2443;3;0;0;0;0;1;0;0;2021
2443;2021-04-01;4;2021;3003.0;0.0;3003.0;1445.0;1558.0;10;7;3;300.3;3;22.0;2443;4;0;0;0;0;1;0;0;2021
2443;2021-05-01;5;2021;11997.1;0.0;11997.1;3003.0;8994.1;26;10;16;461.43;3;23.0;2443;5;0;0;0;0;1;0;0;2021
2443;2021-06-01;6;2021;14567.0;0.0;14567.0;11997.1;2569.9;30;26;4;485.57;3;24.0;2443;6;0;0;0;0;1;0;0;2021
2443;2021-07-01;7;2021;13622.0;0.0;13622.0;14567.0;-945.0;40;30;10;340.55;3;25.0;2443;7;0;0;0;0;1;0;0;2021
2443;2021-08-01;8;2021;14994.0;0.0;14994.0;13622.0;1372.0;34;40;-6;441.0;3;26.0;2443;8;0;0;0;0;1;0;0;2021
2443;2021-09-01;9;2021;8985.0;0.0;8985.0;14994.0;-6009.0;20;34;-14;449.25;3;27.0;2443;9;0;0;0;0;1;0;0;2021
2443;2021-10-01;10;2021;800.0;0.0;800.0;8985.0;-8185.0;6;20;-14;133.33;3;28.0;2443;10;0;0;0;0;1;0;0;2021
2443;2021-11-01;11;2021;124.0;0.0;124.0;800.0;-676.0;2;6;-4;62.0;3;29.0;2443;11;0;0;0;0;1;0;0;2021
2443;2021-12-01;12;2021;130.0;0.0;130.0;124.0;6.0;1;2;-1;130.0;3;30.0;2443;12;0;0;0;0;1;0;0;2021
2446;2022-01-01;1;2022;3210.0;0.0;3210.0;3080.0;130.0;13;15;-2;246.92;3;31.0;2446;1;0;0;0;0;1;0;0;2022
2446;2022-02-01;2;2022;2105.0;0.0;2105.0;3210.0;-1105.0;10;13;-3;210.5;3;32.0;2446;2;0;0;0;0;1;0;0;2022
2446;2022-03-01;3;2022;550.0;0.0;550.0;2105.0;-1555.0;5;10;-5;110.0;3;33.0;2446;3;0;0;0;0;1;0;0;2022
2449;2021-02-01;2;2021;80081.93;0.0;80081.93;78216.43;1865.5;1699;1620;79;47.13;3;20.0;2449;2;0;0;0;0;1;0;0;2021
2449;2021-03-01;3;2021;102232.97;353.75;102586.72;80081.93;22504.79;2222;1699;523;46.17;3;21.0;2449;3;0;0;0;0;1;0;0;2021
2449;2021-04-01;4;2021;89927.15;0.0;89927.15;102586.72;-12659.57;1945;2222;-277;46.24;3;22.0;2449;4;0;0;0;0;1;0;0;2021
2449;2021-05-01;5;2021;95941.17;0.0;95941.17;89927.15;6014.02;2006;1945;61;47.83;3;23.0;2449;5;0;0;0;0;1;0;0;2021
2449;2021-06-01;6;2021;2917.56;0.0;2917.56;95941.17;-93023.61;68;2006;-1938;42.91;3;24.0;2449;6;0;0;0;0;1;0;0;2021
2505;2022-01-01;1;2022;2200.0;0.0;2200.0;5871.0;-3671.0;2;2;0;1100.0;3;31.0;2505;1;0;0;0;0;1;0;0;2022
2515;2022-01-01;1;2022;64736.54;0.0;64736.54;128480.22;-63743.68;28;90;-62;2312.02;3;31.0;2515;1;0;0;0;0;1;0;0;2022
2521;2022-01-01;1;2022;18579.62;0.0;18579.62;16702.42;1877.2;12;13;-1;1548.3;3;31.0;2521;1;0;0;0;0;1;0;0;2022
2521;2022-02-01;2;2022;1881.5;0.0;1881.5;18579.62;-16698.12;6;12;-6;313.58;3;32.0;2521;2;0;0;0;0;1;0;0;2022
2521;2022-03-01;3;2022;17862.68;0.0;17862.68;1881.5;15981.18;12;6;6;1488.56;3;33.0;2521;3;0;0;0;0;1;0;0;2022
2521;2022-04-01;4;2022;2574.75;0.0;2574.75;17862.68;-15287.93;2;12;-10;1287.38;3;34.0;2521;4;0;0;0;0;1;0;0;2022
2529;2021-02-01;2;2021;12120.0;0.0;12120.0;12293.35;-173.35;149;186;-37;81.34;3;20.0;2529;2;0;0;0;0;1;0;0;2021
2529;2021-03-01;3;2021;13956.73;30.0;13986.73;12120.0;1866.73;175;149;26;79.92;3;21.0;2529;3;0;0;0;0;1;0;0;2021
2529;2021-04-01;4;2021;7491.45;0.0;7491.45;13986.73;-6495.28;113;175;-62;66.3;3;22.0;2529;4;0;0;0;0;1;0;0;2021
2529;2021-05-01;5;2021;11487.0;0.0;11487.0;7491.45;3995.55;131;113;18;87.69;3;23.0;2529;5;0;0;0;0;1;0;0;2021
2529;2021-06-01;6;2021;10212.5;0.0;10212.5;11487.0;-1274.5;141;131;10;72.43;3;24.0;2529;6;0;0;0;0;1;0;0;2021
2529;2021-07-01;7;2021;1462.0;0.0;1462.0;10212.5;-8750.5;13;141;-128;112.46;3;25.0;2529;7;0;0;0;0;1;0;0;2021
2533;2022-01-01;1;2022;5575.0;0.0;5575.0;93211.66;-87636.66;2;47;-45;2787.5;3;31.0;2533;1;0;0;0;0;1;0;0;2022
2547;2022-06-01;6;2022;0.0;10.0;10.0;0.0;10.0;1;0;1;10.0;5;36.0;2547;6;0;0;0;0;0;1;0;2022
2547;2022-10-01;10;2022;3204.0;0.0;3204.0;0.0;3204.0;79;0;79;40.56;5;40.0;2547;10;0;0;0;0;1;0;0;2022
2547;2022-12-01;12;2022;3820.0;0.0;3820.0;0.0;3820.0;1;0;1;3820.0;5;42.0;2547;12;0;0;0;0;1;0;0;2022
2549;2022-01-01;1;2022;3242.0;0.0;3242.0;4804.77;-1562.77;48;77;-29;67.54;3;31.0;2549;1;0;0;0;0;1;0;0;2022
2553;2021-02-01;2;2021;14082.8;0.0;14082.8;10177.97;3904.83;273;205;68;51.59;3;20.0;2553;2;0;0;0;0;1;0;0;2021
2553;2021-03-01;3;2021;9047.05;131.6;9178.65;14082.8;-4904.15;197;273;-76;46.59;3;21.0;2553;3;0;0;0;0;1;0;0;2021
2553;2021-04-01;4;2021;14799.75;0.0;14799.75;9178.65;5621.1;293;197;96;50.51;3;22.0;2553;4;0;0;0;0;1;0;0;2021
2553;2021-05-01;5;2021;20976.84;0.0;20976.84;14799.75;6177.09;405;293;112;51.79;3;23.0;2553;5;0;0;0;0;1;0;0;2021
2553;2021-06-01;6;2021;15895.86;0.0;15895.86;20976.84;-5080.98;328;405;-77;48.46;3;24.0;2553;6;0;0;0;0;1;0;0;2021
2553;2021-07-01;7;2021;16114.1;0.0;16114.1;15895.86;218.24;292;328;-36;55.19;3;25.0;2553;7;0;0;0;0;1;0;0;2021
2553;2021-08-01;8;2021;15576.2;0.0;15576.2;16114.1;-537.9;284;292;-8;54.85;3;26.0;2553;8;0;0;0;0;1;0;0;2021
2569;2022-01-01;1;2022;3780.0;0.0;3780.0;4900.0;-1120.0;7;8;-1;540.0;3;31.0;2569;1;0;0;0;0;1;0;0;2022
2569;2022-02-01;2;2022;1000.0;0.0;1000.0;3780.0;-2780.0;3;7;-4;333.33;3;32.0;2569;2;0;0;0;0;1;0;0;2022
2587;2023-01-01;1;2023;4832.14;0.0;4832.14;0.0;4832.14;156;0;156;30.98;5;43.0;2587;1;0;0;0;0;1;1;0;2023
2587;2023-02-01;2;2023;1763.49;0.0;1763.49;4832.14;-3068.65;62;156;-94;28.44;3;44.0;2587;2;0;0;0;0;1;1;0;2023
2592;2021-02-01;2;2021;219.0;0.0;219.0;2200.79;-1981.79;1;1;0;219.0;3;20.0;2592;2;0;0;0;0;1;0;0;2021
2592;2021-04-01;4;2021;180.0;0.0;180.0;0.0;180.0;1;0;1;180.0;5;22.0;2592;4;0;0;0;0;1;0;0;2021
2592;2021-08-01;8;2021;976.5;0.0;976.5;0.0;976.5;2;0;2;488.25;5;26.0;2592;8;0;0;0;0;1;0;0;2021
2596;2021-02-01;2;2021;7916.62;0.0;7916.62;21205.66;-13289.04;15;24;-9;527.77;3;20.0;2596;2;0;0;0;0;1;0;0;2021
2596;2021-03-01;3;2021;15946.74;185.0;16131.74;7916.62;8215.12;16;15;1;1008.23;3;21.0;2596;3;0;0;0;0;1;0;0;2021
2596;2021-04-01;4;2021;7830.74;0.0;7830.74;16131.74;-8301.0;17;16;1;460.63;3;22.0;2596;4;0;0;0;0;1;0;0;2021
2596;2021-05-01;5;2021;19273.74;0.0;19273.74;7830.74;11443.0;21;17;4;917.8;3;23.0;2596;5;0;0;0;0;1;0;0;2021
2596;2021-06-01;6;2021;7960.48;0.0;7960.48;19273.74;-11313.26;16;21;-5;497.53;3;24.0;2596;6;0;0;0;0;1;0;0;2021
2596;2021-07-01;7;2021;25377.0;0.0;25377.0;7960.48;17416.52;24;16;8;1057.38;3;25.0;2596;7;0;0;0;0;1;0;0;2021
2596;2021-08-01;8;2021;10855.0;0.0;10855.0;25377.0;-14522.0;12;24;-12;904.58;3;26.0;2596;8;0;0;0;0;1;0;0;2021
2596;2021-10-01;10;2021;200.0;0.0;200.0;0.0;200.0;1;0;1;200.0;5;28.0;2596;10;0;0;0;0;1;0;0;2021
2602;2022-01-01;1;2022;3629.0;0.0;3629.0;5357.0;-1728.0;10;18;-8;362.9;3;30.0;2602;1;0;0;0;0;1;0;0;2022
2611;2022-01-01;1;2022;3923.0;0.0;3923.0;2590.0;1333.0;5;4;1;784.6;3;30.0;2611;1;0;0;0;0;1;0;0;2022
2611;2022-02-01;2;2022;3959.0;0.0;3959.0;3923.0;36.0;6;5;1;659.83;3;31.0;2611;2;0;0;0;0;1;0;0;2022
2622;2022-01-01;1;2022;22582.0;0.0;22582.0;42079.4;-19497.4;21;11;10;1075.33;3;30.0;2622;1;0;0;0;0;1;0;0;2022
2622;2022-02-01;2;2022;6401.0;0.0;6401.0;22582.0;-16181.0;4;21;-17;1600.25;3;31.0;2622;2;0;0;0;0;1;0;0;2022
2629;2021-02-01;2;2021;2140.0;0.0;2140.0;600.0;1540.0;3;1;2;713.33;3;19.0;2629;2;0;0;0;0;1;0;0;2021
2629;2021-03-01;3;2021;15.0;0.0;15.0;2140.0;-2125.0;1;3;-2;15.0;3;20.0;2629;3;0;0;0;0;1;0;0;2021
2629;2021-04-01;4;2021;150.0;0.0;150.0;15.0;135.0;1;1;0;150.0;3;21.0;2629;4;0;0;0;0;1;0;0;2021
2629;2021-05-01;5;2021;609.98;0.0;609.98;150.0;459.98;6;1;5;101.66;3;22.0;2629;5;0;0;0;0;1;0;0;2021
2629;2021-06-01;6;2021;990.94;0.0;990.94;609.98;380.96;7;6;1;141.56;3;23.0;2629;6;0;0;0;0;1;0;0;2021
2629;2021-07-01;7;2021;2007.0;0.0;2007.0;990.94;1016.06;5;7;-2;401.4;3;24.0;2629;7;0;0;0;0;1;0;0;2021
2633;2021-02-01;2;2021;8187.27;0.0;8187.27;22924.06;-14736.79;11;19;-8;744.3;3;19.0;2633;2;0;0;0;0;1;0;0;2021
2633;2021-03-01;3;2021;7963.26;219.62;8182.88;8187.27;-4.39;15;11;4;545.53;3;20.0;2633;3;0;0;0;0;1;0;0;2021
2633;2021-04-01;4;2021;975.0;0.0;975.0;8182.88;-7207.88;1;15;-14;975.0;3;21.0;2633;4;0;0;0;0;1;0;0;2021
2635;2022-01-01;1;2022;12602.75;0.0;12602.75;14075.06;-1472.31;4;13;-9;3150.69;3;18.0;2635;1;0;1;0;0;0;0;0;2022
2635;2022-02-01;2;2022;10863.34;0.0;10863.34;12602.75;-1739.41;4;4;0;2715.84;3;19.0;2635;2;0;1;0;1;0;0;0;2022
2635;2022-03-01;3;2022;18139.85;0.0;18139.85;10863.34;7276.51;20;4;16;906.99;3;20.0;2635;3;0;1;1;0;0;0;0;2022
2635;2022-04-01;4;2022;19500.41;0.0;19500.41;18139.85;1360.56;8;20;-12;2437.55;3;21.0;2635;4;0;1;0;0;0;0;0;2022
2635;2022-05-01;5;2022;21728.47;0.0;21728.47;19500.41;2228.06;8;8;0;2716.06;3;22.0;2635;5;0;1;0;0;1;0;0;2022
2635;2022-06-01;6;2022;17471.79;0.0;17471.79;21728.47;-4256.68;5;8;-3;3494.36;3;23.0;2635;6;0;1;0;0;0;1;0;2022
2636;2022-01-01;1;2022;160.0;0.0;160.0;195.0;-35.0;1;3;-2;160.0;3;30.0;2636;1;0;0;0;0;1;0;0;2022
2636;2022-03-01;3;2022;245.0;0.0;245.0;0.0;245.0;4;0;4;61.25;5;32.0;2636;3;0;0;0;0;1;0;0;2022
2646;2021-02-01;2;2021;12107.0;0.0;12107.0;14083.5;-1976.5;49;57;-8;247.08;3;19.0;2646;2;0;0;0;0;1;0;0;2021
2646;2021-03-01;3;2021;23898.85;150.0;24048.85;12107.0;11941.85;88;49;39;273.28;3;20.0;2646;3;0;0;0;0;1;0;0;2021
2646;2021-04-01;4;2021;34066.0;0.0;34066.0;24048.85;10017.15;107;88;19;318.37;3;21.0;2646;4;0;0;0;0;1;0;0;2021
2646;2021-05-01;5;2021;28884.4;0.0;28884.4;34066.0;-5181.6;96;107;-11;300.88;3;22.0;2646;5;0;0;0;0;1;0;0;2021
2646;2021-06-01;6;2021;28941.0;0.0;28941.0;28884.4;56.6;96;96;0;301.47;3;23.0;2646;6;0;0;0;0;1;0;0;2021
2646;2021-07-01;7;2021;18312.75;0.0;18312.75;28941.0;-10628.25;93;96;-3;196.91;3;24.0;2646;7;0;0;0;0;1;0;0;2021
2646;2021-08-01;8;2021;22008.85;0.0;22008.85;18312.75;3696.1;74;93;-19;297.42;3;25.0;2646;8;0;0;0;0;1;0;0;2021
2662;2022-01-01;1;2022;332.0;0.0;332.0;720.0;-388.0;1;1;0;332.0;3;30.0;2662;1;0;0;0;0;1;0;0;2022
2667;2021-02-01;2;2021;13020.0;0.0;13020.0;13118.94;-98.94;98;109;-11;132.86;3;19.0;2667;2;0;0;0;0;1;0;0;2021
2667;2021-03-01;3;2021;13316.0;118.0;13434.0;13020.0;414.0;132;98;34;101.77;3;20.0;2667;3;0;0;0;0;1;0;0;2021
2667;2021-04-01;4;2021;13046.66;0.0;13046.66;13434.0;-387.34;121;132;-11;107.82;3;21.0;2667;4;0;0;0;0;1;0;0;2021
2667;2021-05-01;5;2021;10572.0;0.0;10572.0;13046.66;-2474.66;111;121;-10;95.24;3;22.0;2667;5;0;0;0;0;1;0;0;2021
2667;2021-06-01;6;2021;5933.0;0.0;5933.0;10572.0;-4639.0;46;111;-65;128.98;3;23.0;2667;6;0;0;0;0;1;0;0;2021
2679;2022-01-01;1;2022;3594.0;0.0;3594.0;12877.0;-9283.0;12;63;-51;299.5;3;30.0;2679;1;0;0;0;0;1;0;0;2022
2680;2022-01-01;1;2022;5972.18;0.0;5972.18;7078.77;-1106.59;98;107;-9;60.94;3;30.0;2680;1;0;0;0;0;1;0;0;2022
2680;2022-02-01;2;2022;887.0;0.0;887.0;5972.18;-5085.18;4;98;-94;221.75;3;31.0;2680;2;0;0;0;0;1;0;0;2022
2695;2021-02-01;2;2021;7010.0;0.0;7010.0;25953.6;-18943.6;7;24;-17;1001.43;3;19.0;2695;2;0;0;0;0;1;0;0;2021
2695;2021-03-01;3;2021;14937.4;0.0;14937.4;7010.0;7927.4;15;7;8;995.83;3;20.0;2695;3;0;0;0;0;1;0;0;2021
2695;2021-04-01;4;2021;26316.75;0.0;26316.75;14937.4;11379.35;8;15;-7;3289.59;3;21.0;2695;4;0;0;0;0;1;0;0;2021
2695;2021-05-01;5;2021;6780.0;0.0;6780.0;26316.75;-19536.75;6;8;-2;1130.0;3;22.0;2695;5;0;0;0;0;1;0;0;2021
2695;2021-06-01;6;2021;12730.71;0.0;12730.71;6780.0;5950.71;6;6;0;2121.79;3;23.0;2695;6;0;0;0;0;1;0;0;2021
2695;2021-07-01;7;2021;5565.56;0.0;5565.56;12730.71;-7165.15;2;6;-4;2782.78;3;24.0;2695;7;0;0;0;0;1;0;0;2021
2695;2021-08-01;8;2021;19494.1;0.0;19494.1;5565.56;13928.54;5;2;3;3898.82;3;25.0;2695;8;0;0;0;0;1;0;0;2021
2695;2021-09-01;9;2021;700.0;0.0;700.0;19494.1;-18794.1;1;5;-4;700.0;3;26.0;2695;9;0;0;0;0;1;0;0;2021
2709;2022-11-01;11;2022;2395.04;0.0;2395.04;0.0;2395.04;2;0;2;1197.52;5;40.0;2709;11;0;0;0;0;1;0;0;2022
2714;2021-02-01;2;2021;17873.0;0.0;17873.0;12773.0;5100.0;9;8;1;1985.89;3;19.0;2714;2;0;0;0;0;1;0;0;2021
2714;2021-03-01;3;2021;8140.0;0.0;8140.0;17873.0;-9733.0;9;9;0;904.44;3;20.0;2714;3;0;0;0;0;1;0;0;2021
2714;2021-04-01;4;2021;12416.0;0.0;12416.0;8140.0;4276.0;10;9;1;1241.6;3;21.0;2714;4;0;0;0;0;1;0;0;2021
2714;2021-05-01;5;2021;2756.0;0.0;2756.0;12416.0;-9660.0;5;10;-5;551.2;3;22.0;2714;5;0;0;0;0;1;0;0;2021
2714;2021-06-01;6;2021;1700.0;0.0;1700.0;2756.0;-1056.0;2;5;-3;850.0;3;23.0;2714;6;0;0;0;0;1;0;0;2021
2714;2021-07-01;7;2021;80.1;0.0;80.1;1700.0;-1619.9;2;2;0;40.05;3;24.0;2714;7;0;0;0;0;1;0;0;2021
2736;2021-02-01;2;2021;68539.9;0.0;68539.9;602808.69;-534268.79;22;336;-314;3115.45;3;19.0;2736;2;0;0;0;0;1;0;0;2021
2736;2021-04-01;4;2021;253667.62;0.0;253667.62;0.0;253667.62;151;0;151;1679.92;5;21.0;2736;4;0;0;0;0;1;0;0;2021
2736;2021-05-01;5;2021;459376.9;0.0;459376.9;253667.62;205709.28;277;151;126;1658.4;3;22.0;2736;5;0;0;0;0;1;0;0;2021
2736;2021-06-01;6;2021;606546.32;0.0;606546.32;459376.9;147169.42;406;277;129;1493.96;3;23.0;2736;6;0;0;0;0;1;0;0;2021
2736;2021-07-01;7;2021;135223.75;0.0;135223.75;606546.32;-471322.57;66;406;-340;2048.84;3;24.0;2736;7;0;0;0;0;1;0;0;2021
2736;2021-08-01;8;2021;269145.76;0.0;269145.76;135223.75;133922.01;12;66;-54;22428.81;3;25.0;2736;8;0;0;0;0;1;0;0;2021
2736;2021-09-01;9;2021;492228.74;0.0;492228.74;269145.76;223082.98;300;12;288;1640.76;3;26.0;2736;9;0;0;0;0;1;0;0;2021
2736;2021-10-01;10;2021;775784.59;0.0;775784.59;492228.74;283555.85;489;300;189;1586.47;3;27.0;2736;10;0;0;0;0;1;0;0;2021
2736;2021-11-01;11;2021;823809.87;0.0;823809.87;775784.59;48025.28;517;489;28;1593.44;3;28.0;2736;11;0;0;0;0;1;0;0;2021
2736;2021-12-01;12;2021;724774.55;0.0;724774.55;823809.87;-99035.32;378;517;-139;1917.39;3;29.0;2736;12;0;0;0;0;1;0;0;2021
2760;2021-05-01;5;2021;500.0;0.0;500.0;0.0;500.0;1;0;1;500.0;5;22.0;2760;5;0;0;0;0;1;0;0;2021
