rec_est_id;rec_month_mf_antecipated;rec_month_mf_not_antecipated;rec_month_mf;rec_previous_month_mf;rec_previous_month_mf_delta;rec_month_qtd_mov;rec_previous_month_qtd_mov;rec_previous_month_qtd_mov_delta;rec_month_ticket_medio;rec_monthly_category;rec_registered_month;mes;emission_bill;linkou;linkou_pix;payment_bill_card;pos;pos_pix;tef;ano
10582;2590.0;0.0;2590.0;11989.34;-9399.34;5;11;-6;518.0;3;14.0;1;0;0;0;0;1;0;0;2022
11564;100.0;0.0;100.0;14825.0;-14725.0;2;20;-18;50.0;3;13.0;1;0;0;0;0;1;0;0;2022
12241;4895.6;0.0;4895.6;0.0;4895.6;1;0;1;4895.6;5;14.0;2;0;0;0;0;1;0;0;2022
12241;2265.32;0.0;2265.32;0.0;2265.32;2;0;2;1132.66;5;16.0;4;0;0;0;0;1;0;0;2022
12251;39.01;0.0;39.01;0.0;39.01;2;0;2;19.51;5;21.0;9;0;0;0;0;1;0;0;2022
12251;1345.7;0.0;1345.7;39.01;1306.69;10;2;8;134.57;3;22.0;10;0;0;0;0;1;0;0;2022
12251;703.9;0.0;703.9;1345.7;-641.8;5;10;-5;140.78;3;23.0;11;0;0;0;0;1;0;0;2022
12251;1678.34;0.0;1678.34;703.9;974.44;13;5;8;129.1;3;24.0;12;0;0;0;0;1;0;0;2022
12251;911.9;0.0;911.9;1678.34;-766.44;6;13;-7;151.98;3;25.0;1;0;0;0;0;1;0;0;2023
12251;0.0;0.0;0.0;911.9;-911.9;0;6;-6;0.0;4;26.0;2;0;0;0;0;1;0;0;2023
12252;2200.0;0.0;2200.0;5820.0;-3620.0;1;3;-2;2200.0;3;13.0;1;0;0;0;0;1;0;0;2022
12252;3350.0;0.0;3350.0;2200.0;1150.0;1;1;0;3350.0;3;14.0;2;0;0;0;0;1;0;0;2022
12263;195.5;0.0;195.5;2982.08;-2786.58;6;84;-78;32.58;3;13.0;1;0;0;0;0;1;0;0;2022
12263;229.0;0.0;229.0;195.5;33.5;5;6;-1;45.8;3;14.0;2;0;0;0;0;1;0;0;2022
12321;4500.0;0.0;4500.0;15353.0;-10853.0;2;5;-3;2250.0;3;13.0;1;0;0;0;0;1;0;0;2022
12321;2.0;0.0;2.0;4500.0;-4498.0;1;2;-1;2.0;3;14.0;2;0;0;0;0;1;0;0;2022
12337;135.0;0.0;135.0;4848.0;-4713.0;1;42;-41;135.0;3;13.0;1;0;0;0;0;1;0;0;2022
12337;460.0;0.0;460.0;135.0;325.0;7;1;6;65.71;3;14.0;2;0;0;0;0;1;0;0;2022
12337;388.0;0.0;388.0;460.0;-72.0;8;7;1;48.5;3;15.0;3;0;0;0;0;1;0;0;2022
12337;140.0;0.0;140.0;388.0;-248.0;4;8;-4;35.0;3;16.0;4;0;0;0;0;1;0;0;2022
12660;198.0;0.0;198.0;1492.11;-1294.11;1;11;-10;198.0;3;13.0;1;0;0;0;0;1;0;0;2022
12660;701.52;0.0;701.52;198.0;503.52;3;1;2;233.84;3;14.0;2;0;0;0;0;1;0;0;2022
12676;0.47;1.4;1.87;0.0;1.87;3;0;3;0.62;5;18.0;6;0;0;0;0;1;1;0;2022
12785;866.0;0.0;866.0;7401.55;-6535.55;3;21;-18;288.67;3;13.0;1;0;0;0;0;1;0;0;2022
12871;3485.0;0.0;3485.0;1544.0;1941.0;12;13;-1;290.42;3;12.0;1;0;0;0;0;1;0;0;2022
12871;1900.0;0.0;1900.0;3485.0;-1585.0;4;12;-8;475.0;3;13.0;2;0;0;0;0;1;0;0;2022
12871;255.0;0.0;255.0;1900.0;-1645.0;2;4;-2;127.5;3;14.0;3;0;0;0;0;1;0;0;2022
12871;827.0;0.0;827.0;255.0;572.0;3;2;1;275.67;3;15.0;4;0;0;0;0;1;0;0;2022
12871;2609.0;0.0;2609.0;827.0;1782.0;7;3;4;372.71;3;16.0;5;0;0;0;0;1;0;0;2022
12871;584.0;0.0;584.0;2609.0;-2025.0;3;7;-4;194.67;3;17.0;6;0;0;0;0;1;0;0;2022
12871;2515.0;0.0;2515.0;584.0;1931.0;4;3;1;628.75;3;18.0;7;0;0;0;0;1;0;0;2022
12871;1962.0;0.0;1962.0;2515.0;-553.0;7;4;3;280.29;3;19.0;8;0;0;0;0;1;0;0;2022
12871;2204.0;0.0;2204.0;1962.0;242.0;9;7;2;244.89;3;20.0;9;0;0;0;0;1;0;0;2022
12871;1536.0;0.0;1536.0;2204.0;-668.0;9;9;0;170.67;3;21.0;10;0;0;0;0;1;0;0;2022
12871;3883.0;0.0;3883.0;1536.0;2347.0;22;9;13;176.5;3;22.0;11;0;0;0;0;1;0;0;2022
12871;1661.0;0.0;1661.0;3883.0;-2222.0;11;22;-11;151.0;3;23.0;12;0;0;0;0;1;0;0;2022
12871;2943.0;0.0;2943.0;1661.0;1282.0;11;11;0;267.55;3;24.0;1;0;0;0;0;1;0;0;2023
12871;354.0;0.0;354.0;2943.0;-2589.0;1;11;-10;354.0;3;25.0;2;0;0;0;0;1;0;0;2023
12905;1700.0;0.0;1700.0;4458.0;-2758.0;3;13;-10;566.67;3;12.0;1;0;0;0;0;1;0;0;2022
12905;405.0;0.0;405.0;1700.0;-1295.0;5;3;2;81.0;3;13.0;2;0;0;0;0;1;0;0;2022
12905;1048.0;0.0;1048.0;405.0;643.0;5;5;0;209.6;3;14.0;3;0;0;0;0;1;0;0;2022
12905;1684.85;0.0;1684.85;1048.0;636.85;2;5;-3;842.43;3;15.0;4;0;0;0;0;1;0;0;2022
13500;18829.0;0.0;18829.0;82057.0;-63228.0;3;34;-31;6276.33;3;12.0;1;0;0;0;0;1;0;0;2022
13500;4631.7;0.0;4631.7;18829.0;-14197.3;1;3;-2;4631.7;3;13.0;2;0;0;0;0;1;0;0;2022
13501;1071.61;0.0;1071.61;780.0;291.61;3;12;-9;357.2;3;12.0;1;0;0;0;0;1;0;0;2022
13581;5229.04;0.0;5229.04;5228.26;0.78;30;26;4;174.3;3;12.0;1;0;0;0;0;1;0;0;2022
13581;579.08;0.0;579.08;5229.04;-4649.96;3;30;-27;193.03;3;13.0;2;0;0;0;0;1;0;0;2022
13780;5379.0;0.0;5379.0;3717.0;1662.0;40;25;15;134.48;3;12.0;1;0;0;0;0;1;0;0;2022
13780;10564.0;0.0;10564.0;5379.0;5185.0;35;40;-5;301.83;3;13.0;2;0;0;0;0;1;0;0;2022
13780;6944.0;0.0;6944.0;10564.0;-3620.0;24;35;-11;289.33;3;14.0;3;0;0;0;0;1;0;0;2022
13805;131.0;0.0;131.0;0.0;131.0;2;0;2;65.5;5;15.0;4;0;0;0;0;1;0;0;2022
13859;7172.0;0.0;7172.0;17596.0;-10424.0;20;17;3;358.6;3;12.0;1;0;0;0;0;1;0;0;2022
13859;265.0;0.0;265.0;7172.0;-6907.0;2;20;-18;132.5;3;13.0;2;0;0;0;0;1;0;0;2022
13945;16866.9;0.0;16866.9;9599.86;7267.04;14;4;10;1204.78;3;12.0;1;0;0;0;0;1;0;0;2022
13945;8614.73;0.0;8614.73;16866.9;-8252.17;4;14;-10;2153.68;3;13.0;2;0;0;0;0;1;0;0;2022
13945;9379.31;0.0;9379.31;8614.73;764.58;7;4;3;1339.9;3;14.0;3;0;0;0;0;1;0;0;2022
13945;1247.31;0.0;1247.31;9379.31;-8132.0;1;7;-6;1247.31;3;15.0;4;0;0;0;0;1;0;0;2022
14235;6083.0;0.0;6083.0;11803.0;-5720.0;24;34;-10;253.46;3;12.0;1;0;0;0;0;1;0;0;2022
14235;4317.5;0.0;4317.5;6083.0;-1765.5;9;24;-15;479.72;3;13.0;2;0;0;0;0;1;0;0;2022
14517;30.0;0.0;30.0;0.0;30.0;1;0;1;30.0;5;13.0;2;0;0;0;0;1;0;0;2022
14520;21614.98;0.0;21614.98;13764.04;7850.94;99;85;14;218.33;3;12.0;1;0;0;0;0;1;0;0;2022
14520;18411.39;0.0;18411.39;21614.98;-3203.59;114;99;15;161.5;3;13.0;2;0;0;0;0;1;0;0;2022
14827;3025.0;0.0;3025.0;2004.0;1021.0;7;12;-5;432.14;3;11.0;1;0;0;0;0;1;0;0;2022
14827;487.0;0.0;487.0;3025.0;-2538.0;3;7;-4;162.33;3;12.0;2;0;0;0;0;1;0;0;2022
14827;60.0;0.0;60.0;487.0;-427.0;3;3;0;20.0;3;13.0;3;0;0;0;0;1;0;0;2022
14918;3352.45;0.0;3352.45;0.0;3352.45;1;0;1;3352.45;5;13.0;3;0;0;0;0;1;0;0;2022
15102;865.5;514.7;1380.2;9455.22;-8075.02;7;55;-48;197.17;3;11.0;1;0;0;0;0;1;0;0;2022
15102;0.0;615.0;615.0;1380.2;-765.2;4;7;-3;153.75;3;12.0;2;0;0;0;0;1;0;0;2022
15217;170.0;0.0;170.0;97.6;72.4;2;4;-2;85.0;3;11.0;1;0;0;0;0;1;0;0;2022
15217;16.0;0.0;16.0;0.0;16.0;1;0;1;16.0;5;13.0;3;0;0;0;0;1;0;0;2022
15276;10535.05;0.0;10535.05;5930.0;4605.05;22;8;14;478.87;3;11.0;1;0;0;0;0;1;0;0;2022
15276;8455.0;0.0;8455.0;10535.05;-2080.05;13;22;-9;650.38;3;12.0;2;0;0;0;0;1;0;0;2022
15276;12418.0;0.0;12418.0;8455.0;3963.0;18;13;5;689.89;3;13.0;3;0;0;0;0;1;0;0;2022
15276;3300.0;0.0;3300.0;12418.0;-9118.0;5;18;-13;660.0;3;14.0;4;0;0;0;0;1;0;0;2022
15276;4990.0;0.0;4990.0;3300.0;1690.0;11;5;6;453.64;3;15.0;5;0;0;0;0;1;0;0;2022
15276;6280.0;0.0;6280.0;4990.0;1290.0;7;11;-4;897.14;3;16.0;6;0;0;0;0;1;0;0;2022
15276;3190.99;0.0;3190.99;6280.0;-3089.01;5;7;-2;638.2;3;17.0;7;0;0;0;0;1;0;0;2022
15276;10530.05;0.0;10530.05;3190.99;7339.06;12;5;7;877.5;3;18.0;8;0;0;0;0;1;0;0;2022
15276;14956.0;0.0;14956.0;10530.05;4425.95;14;12;2;1068.29;3;19.0;9;0;0;0;0;1;0;0;2022
15276;6436.0;0.0;6436.0;14956.0;-8520.0;8;14;-6;804.5;3;20.0;10;0;0;0;0;1;0;0;2022
15276;5750.0;0.0;5750.0;6436.0;-686.0;7;8;-1;821.43;3;21.0;11;0;0;0;0;1;0;0;2022
15276;12688.0;0.0;12688.0;5750.0;6938.0;14;7;7;906.29;3;22.0;12;0;0;0;0;1;0;0;2022
15276;10360.0;0.0;10360.0;12688.0;-2328.0;14;14;0;740.0;3;23.0;1;0;0;0;0;1;0;0;2023
15276;1640.0;0.0;1640.0;10360.0;-8720.0;2;14;-12;820.0;3;24.0;2;0;0;0;0;1;0;0;2023
15345;750.0;0.0;750.0;658.0;92.0;6;7;-1;125.0;3;11.0;1;0;0;0;0;1;0;0;2022
15415;5049.94;0.0;5049.94;13054.01;-8004.07;4;14;-10;1262.49;3;11.0;1;0;0;0;0;1;0;0;2022
15527;525.29;0.0;525.29;2501.35;-1976.06;1;3;-2;525.29;3;11.0;1;0;0;0;0;1;0;0;2022
15634;2.5;0.0;2.5;0.0;2.5;2;0;2;1.25;5;13.0;3;0;0;0;0;1;0;0;2022
15730;3398.27;0.0;3398.27;0.0;3398.27;9;0;9;377.59;5;12.0;2;0;0;0;0;1;0;0;2022
15730;1268.02;0.0;1268.02;3398.27;-2130.25;8;9;-1;158.5;3;13.0;3;0;0;0;0;1;0;0;2022
15730;1129.64;0.0;1129.64;1268.02;-138.38;6;8;-2;188.27;3;14.0;4;0;0;0;0;1;0;0;2022
15730;3581.29;0.0;3581.29;1129.64;2451.65;46;6;40;77.85;3;15.0;5;0;0;0;0;1;0;0;2022
15730;2648.0;0.0;2648.0;3581.29;-933.29;46;46;0;57.57;3;16.0;6;0;0;0;0;1;0;0;2022
15730;4827.75;0.0;4827.75;2648.0;2179.75;10;46;-36;482.78;3;17.0;7;0;0;0;0;1;0;0;2022
15730;1044.01;0.0;1044.01;4827.75;-3783.74;21;10;11;49.71;3;18.0;8;0;0;0;0;1;0;0;2022
15730;655.0;0.0;655.0;1044.01;-389.01;15;21;-6;43.67;3;19.0;9;0;0;0;0;1;0;0;2022
15730;1.0;0.0;1.0;0.0;1.0;1;0;1;1.0;5;21.0;11;0;0;0;0;1;0;0;2022
15762;8895.0;0.0;8895.0;12586.55;-3691.55;38;39;-1;234.08;3;11.0;1;0;0;0;0;1;0;0;2022
15762;5467.0;0.0;5467.0;8895.0;-3428.0;19;38;-19;287.74;3;12.0;2;0;0;0;0;1;0;0;2022
15782;7975.0;0.0;7975.0;13840.79;-5865.79;22;73;-51;362.5;3;11.0;1;0;0;0;0;1;0;0;2022
15782;9899.0;0.0;9899.0;7975.0;1924.0;25;22;3;395.96;3;12.0;2;0;0;0;0;1;0;0;2022
16114;10475.55;0.0;10475.55;34810.07;-24334.52;24;52;-28;436.48;3;11.0;1;0;0;0;0;1;0;0;2022
16393;105.0;0.0;105.0;6508.27;-6403.27;4;21;-17;26.25;3;10.0;1;0;0;0;0;1;0;0;2022
16428;1451.0;0.0;1451.0;0.0;1451.0;7;0;7;207.29;5;10.0;1;0;0;0;0;1;0;0;2022
16429;15141.3;0.0;15141.3;5792.25;9349.05;30;27;3;504.71;3;10.0;1;0;0;0;0;1;0;0;2022
16429;296.3;0.0;296.3;15141.3;-14845.0;6;30;-24;49.38;3;11.0;2;0;0;0;0;1;0;0;2022
16492;5730.0;0.0;5730.0;1921.0;3809.0;17;12;5;337.06;3;10.0;1;0;0;0;0;1;0;0;2022
16492;1070.0;0.0;1070.0;5730.0;-4660.0;3;17;-14;356.67;3;11.0;2;0;0;0;0;1;0;0;2022
16683;10467.57;0.0;10467.57;21568.84;-11101.27;9;15;-6;1163.06;3;10.0;1;0;0;0;0;1;0;0;2022
16683;0.0;0.01;0.01;10467.57;-10467.56;1;9;-8;0.01;3;11.0;2;0;0;0;0;1;0;0;2022
16688;4060.0;0.0;4060.0;3140.0;920.0;3;4;-1;1353.33;3;10.0;1;0;0;0;0;1;0;0;2022
16738;15700.0;0.0;15700.0;7480.0;8220.0;9;8;1;1744.44;3;10.0;1;0;0;0;0;1;0;0;2022
16766;999.0;0.0;999.0;2598.0;-1599.0;1;3;-2;999.0;3;10.0;1;0;0;0;0;1;0;0;2022
16766;475.0;0.0;475.0;999.0;-524.0;1;1;0;475.0;3;11.0;2;0;0;0;0;1;0;0;2022
16811;6049.36;0.0;6049.36;0.0;6049.36;2;0;2;3024.68;5;10.0;1;0;0;0;0;1;0;0;2022
16870;5605.15;0.0;5605.15;3935.75;1669.4;155;112;43;36.16;3;10.0;1;0;0;0;0;1;0;0;2022
16870;265.4;0.0;265.4;5605.15;-5339.75;6;155;-149;44.23;3;11.0;2;0;0;0;0;1;0;0;2022
16870;43.5;0.0;43.5;0.0;43.5;2;0;2;21.75;5;16.0;7;0;0;0;0;1;0;0;2022
16956;25084.5;0.0;25084.5;13756.67;11327.83;121;60;61;207.31;3;10.0;1;0;0;0;0;1;0;0;2022
16956;4878.0;350.0;5228.0;25084.5;-19856.5;32;121;-89;163.38;3;11.0;2;0;1;0;0;1;0;0;2022
16956;6615.0;0.0;6615.0;5228.0;1387.0;49;32;17;135.0;3;12.0;3;0;0;0;0;1;0;0;2022
16956;13072.89;0.0;13072.89;6615.0;6457.89;45;49;-4;290.51;3;13.0;4;0;0;0;0;1;0;0;2022
16956;11366.0;0.0;11366.0;13072.89;-1706.89;20;45;-25;568.3;3;14.0;5;0;0;0;0;1;0;0;2022
16957;3320.0;0.0;3320.0;10990.0;-7670.0;2;1;1;1660.0;3;10.0;1;0;0;0;0;1;0;0;2022
17111;2890.0;0.0;2890.0;0.0;2890.0;1;0;1;2890.0;5;11.0;2;0;0;0;0;1;0;0;2022
17152;5.0;0.0;5.0;0.0;5.0;2;0;2;2.5;5;14.0;5;0;0;0;0;1;0;0;2022
17152;2.5;0.0;2.5;5.0;-2.5;1;2;-1;2.5;3;15.0;6;0;0;0;0;1;0;0;2022
17171;1846.76;0.0;1846.76;2589.52;-742.76;1;2;-1;1846.76;3;10.0;1;0;0;0;0;1;0;0;2022
17381;350.2;0.0;350.2;0.0;350.2;2;0;2;175.1;5;15.0;6;0;0;0;0;1;0;0;2022
17610;379.0;0.0;379.0;4.0;375.0;2;2;0;189.5;3;9.0;1;0;0;0;0;1;0;0;2022
17836;3241.82;0.0;3241.82;5200.93;-1959.11;5;6;-1;648.36;3;9.0;1;0;0;0;0;1;0;0;2022
17836;575.0;0.0;575.0;3241.82;-2666.82;1;5;-4;575.0;3;10.0;2;0;0;0;0;1;0;0;2022
18128;6536.8;0.0;6536.8;8958.8;-2422.0;82;135;-53;79.72;3;9.0;1;0;0;0;0;1;0;0;2022
18128;9840.4;0.0;9840.4;6536.8;3303.6;135;82;53;72.89;3;10.0;2;0;0;0;0;1;0;0;2022
18128;1351.0;0.0;1351.0;9840.4;-8489.4;7;135;-128;193.0;3;11.0;3;0;0;0;0;1;0;0;2022
18233;675.1;0.0;675.1;2492.1;-1817.0;10;51;-41;67.51;3;9.0;1;0;0;0;0;1;0;0;2022
18233;949.5;0.0;949.5;675.1;274.4;20;10;10;47.48;3;10.0;2;0;0;0;0;1;0;0;2022
18436;209.0;0.0;209.0;1325.61;-1116.61;1;10;-9;209.0;3;9.0;1;0;0;0;0;1;0;0;2022
18524;2782.74;0.0;2782.74;3465.0;-682.26;5;8;-3;556.55;3;9.0;1;0;0;0;0;1;0;0;2022
18524;1354.0;0.0;1354.0;2782.74;-1428.74;1;5;-4;1354.0;3;10.0;2;0;0;0;0;1;0;0;2022
18611;531.5;0.0;531.5;0.0;531.5;9;0;9;59.06;5;9.0;1;0;0;0;0;1;0;0;2022
18717;143.53;0.0;143.53;1400.32;-1256.79;11;69;-58;13.05;3;9.0;1;0;0;0;0;1;0;0;2022
18861;963.07;0.0;963.07;0.0;963.07;3;0;3;321.02;5;9.0;2;0;0;0;0;1;0;0;2022
18863;1412.5;0.0;1412.5;2372.5;-960.0;7;7;0;201.79;3;8.0;1;0;0;0;0;1;0;0;2022
18863;272.31;0.0;272.31;1412.5;-1140.19;1;7;-6;272.31;3;9.0;2;0;0;0;0;1;0;0;2022
18863;200.0;0.0;200.0;272.31;-72.31;1;1;0;200.0;3;10.0;3;0;0;0;0;1;0;0;2022
18863;0.14;0.0;0.14;0.0;0.14;1;0;1;0.14;5;12.0;5;0;0;0;0;1;0;0;2022
18871;3109.5;0.0;3109.5;3815.5;-706.0;34;8;26;91.46;3;8.0;1;0;0;0;0;1;0;0;2022
18871;35.0;0.0;35.0;3109.5;-3074.5;1;34;-33;35.0;3;9.0;2;0;0;0;0;1;0;0;2022
18871;138.0;0.0;138.0;0.0;138.0;3;0;3;46.0;5;11.0;4;0;0;0;0;1;0;0;2022
18871;15.0;0.0;15.0;138.0;-123.0;2;3;-1;7.5;3;12.0;5;0;0;0;0;1;0;0;2022
18902;918.0;0.0;918.0;3900.0;-2982.0;6;24;-18;153.0;3;8.0;1;0;0;0;0;1;0;0;2022
18902;992.0;0.0;992.0;918.0;74.0;9;6;3;110.22;3;9.0;2;0;0;0;0;1;0;0;2022
18902;525.0;0.0;525.0;992.0;-467.0;4;9;-5;131.25;3;10.0;3;0;0;0;0;1;0;0;2022
18953;398.0;0.0;398.0;1598.58;-1200.58;2;10;-8;199.0;3;8.0;1;0;0;0;0;1;0;0;2022
18993;2937.76;0.0;2937.76;2860.85;76.91;20;21;-1;146.89;3;8.0;1;0;0;0;0;1;0;0;2022
18993;99.99;0.0;99.99;0.0;99.99;1;0;1;99.99;5;10.0;3;0;0;0;0;1;0;0;2022
19037;0.0;16846.33;16846.33;40317.13;-23470.8;183;384;-201;92.06;3;8.0;1;0;0;0;0;1;0;0;2022
19037;0.0;17715.19;17715.19;16846.33;868.86;187;183;4;94.73;3;9.0;2;0;0;0;0;1;0;0;2022
19037;0.0;24204.02;24204.02;17715.19;6488.83;222;187;35;109.03;3;10.0;3;0;0;0;0;1;0;0;2022
19037;0.0;28711.02;28711.02;24204.02;4507.0;262;222;40;109.58;3;11.0;4;0;0;0;0;1;0;0;2022
19037;0.0;43020.04;43020.04;28711.02;14309.02;384;262;122;112.03;3;12.0;5;0;0;0;0;1;0;0;2022
19037;0.0;28553.63;28553.63;43020.04;-14466.41;243;384;-141;117.5;3;13.0;6;0;0;0;0;1;0;0;2022
19037;0.0;26293.5;26293.5;28553.63;-2260.13;239;243;-4;110.01;3;14.0;7;0;0;0;0;1;0;0;2022
19037;0.0;27001.87;27001.87;26293.5;708.37;260;239;21;103.85;3;15.0;8;0;0;0;0;1;0;0;2022
19037;0.0;32385.08;32385.08;27001.87;5383.21;272;260;12;119.06;3;16.0;9;0;0;0;0;1;0;0;2022
19037;0.0;35299.48;35299.48;32385.08;2914.4;321;272;49;109.97;3;17.0;10;0;0;0;0;1;0;0;2022
19037;0.0;33474.7;33474.7;35299.48;-1824.78;282;321;-39;118.7;3;18.0;11;0;0;0;0;1;0;0;2022
19037;294.95;72801.4;73096.35;33474.7;39621.65;634;282;352;115.29;3;19.0;12;0;0;0;0;1;1;0;2022
19037;1263.78;27482.47;28746.25;73096.35;-44350.1;258;634;-376;111.42;3;20.0;1;0;0;0;0;1;1;0;2023
19037;219.97;5129.29;5349.26;28746.25;-23396.99;58;258;-200;92.23;3;21.0;2;0;0;0;0;1;1;0;2023
19108;603.9;0.0;603.9;7871.03;-7267.13;19;263;-244;31.78;3;8.0;1;0;0;0;0;1;0;0;2022
19108;0.0;562.3;562.3;603.9;-41.6;19;19;0;29.59;3;9.0;2;0;0;0;0;1;0;0;2022
19157;1730.0;0.0;1730.0;3642.0;-1912.0;10;23;-13;173.0;3;8.0;1;0;0;0;0;1;0;0;2022
19157;3720.0;0.0;3720.0;1730.0;1990.0;16;10;6;232.5;3;9.0;2;0;0;0;0;1;0;0;2022
19225;120.0;0.0;120.0;0.0;120.0;1;0;1;120.0;5;9.0;2;0;0;0;0;1;0;0;2022
19275;364.9;0.0;364.9;0.0;364.9;2;0;2;182.45;5;10.0;3;0;0;0;0;1;0;0;2022
19275;304.99;0.0;304.99;364.9;-59.91;1;2;-1;304.99;3;11.0;4;0;0;0;0;1;0;0;2022
19280;393.5;0.0;393.5;10142.0;-9748.5;4;10;-6;98.38;3;8.0;1;0;0;0;0;1;0;0;2022
19280;247.0;0.0;247.0;393.5;-146.5;9;4;5;27.44;3;9.0;2;0;0;0;0;1;0;0;2022
19280;31.0;0.0;31.0;247.0;-216.0;2;9;-7;15.5;3;10.0;3;0;0;0;0;1;0;0;2022
19322;115.0;0.0;115.0;14508.9;-14393.9;1;7;-6;115.0;3;8.0;1;0;0;0;0;1;0;0;2022
19322;60.0;0.0;60.0;0.0;60.0;1;0;1;60.0;5;11.0;4;0;0;0;0;1;0;0;2022
19400;1.0;0.0;1.0;3400.0;-3399.0;1;1;0;1.0;3;8.0;1;0;0;0;0;1;0;0;2022
19400;1950.0;0.0;1950.0;0.0;1950.0;2;0;2;975.0;5;10.0;3;0;0;0;0;1;0;0;2022
19516;140.0;0.0;140.0;0.0;140.0;1;0;1;140.0;5;12.0;5;0;0;0;0;1;0;0;2022
19551;160.0;0.0;160.0;0.0;160.0;1;0;1;160.0;5;9.0;2;0;0;0;0;1;0;0;2022
19551;365.0;0.0;365.0;160.0;205.0;3;1;2;121.67;3;10.0;3;0;0;0;0;1;0;0;2022
19581;6.0;0.0;6.0;0.0;6.0;2;0;2;3.0;5;10.0;4;0;0;0;0;1;0;0;2022
19581;10.0;0.0;10.0;6.0;4.0;1;2;-1;10.0;3;11.0;5;0;0;0;0;1;0;0;2022
19608;94.0;0.0;94.0;2681.0;-2587.0;4;17;-13;23.5;3;7.0;1;0;0;0;0;1;0;0;2022
19608;40.0;0.0;40.0;94.0;-54.0;2;4;-2;20.0;3;8.0;2;0;0;0;0;1;0;0;2022
19816;186.0;0.0;186.0;0.0;186.0;1;0;1;186.0;5;9.0;3;0;0;0;0;1;0;0;2022
19855;135.0;0.0;135.0;337.5;-202.5;2;9;-7;67.5;3;7.0;1;0;0;0;0;1;0;0;2022
19997;2760.0;0.0;2760.0;765.0;1995.0;3;5;-2;920.0;3;7.0;1;0;0;0;0;1;0;0;2022
19997;2.0;0.0;2.0;2760.0;-2758.0;1;3;-2;2.0;3;8.0;2;0;0;0;0;1;0;0;2022
20018;0.0;17395.11;17395.11;20150.42;-2755.31;97;99;-2;179.33;3;7.0;1;0;0;0;0;1;0;0;2022
20018;0.0;21936.78;21936.78;17395.11;4541.67;97;97;0;226.15;3;8.0;2;0;0;0;0;1;0;0;2022
20018;0.0;32500.7;32500.7;21936.78;10563.92;149;97;52;218.13;3;9.0;3;0;0;0;0;1;0;0;2022
20018;0.0;22852.89;22852.89;32500.7;-9647.81;109;149;-40;209.66;3;10.0;4;0;0;0;0;1;0;0;2022
20018;0.0;37295.48;37295.48;22852.89;14442.59;144;109;35;259.0;3;11.0;5;0;0;0;0;1;0;0;2022
20018;0.0;25175.46;25175.46;37295.48;-12120.02;111;144;-33;226.81;3;12.0;6;0;0;0;0;1;0;0;2022
20018;0.0;28032.6;28032.6;25175.46;2857.14;137;111;26;204.62;3;13.0;7;0;0;0;0;1;0;0;2022
20018;0.0;29758.26;29758.26;28032.6;1725.66;126;137;-11;236.18;3;14.0;8;0;0;0;0;1;0;0;2022
20018;0.0;19041.54;19041.54;29758.26;-10716.72;69;126;-57;275.96;3;15.0;9;0;0;0;0;1;0;0;2022
20018;0.0;14224.15;14224.15;19041.54;-4817.39;61;69;-8;233.18;3;16.0;10;0;0;0;0;1;0;0;2022
20018;0.0;17934.3;17934.3;14224.15;3710.15;69;61;8;259.92;3;17.0;11;0;0;0;0;1;0;0;2022
20018;0.0;17540.32;17540.32;17934.3;-393.98;88;69;19;199.32;3;18.0;12;0;0;0;0;1;0;0;2022
20018;0.0;18210.49;18210.49;17540.32;670.17;76;88;-12;239.61;3;19.0;1;0;0;0;0;1;0;0;2023
20018;0.0;4568.77;4568.77;18210.49;-13641.72;21;76;-55;217.56;3;20.0;2;0;0;0;0;1;0;0;2023
20033;535.0;0.0;535.0;12436.87;-11901.87;4;16;-12;133.75;3;7.0;1;0;0;0;0;1;0;0;2022
20034;1240.0;0.0;1240.0;380.0;860.0;3;3;0;413.33;3;7.0;1;0;0;0;0;1;0;0;2022
20035;16.0;0.0;16.0;340.0;-324.0;1;1;0;16.0;3;7.0;1;0;0;0;0;1;0;0;2022
20035;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;2;20.0;2;0;0;0;0;1;0;0;2023
20313;1334.01;0.0;1334.01;15002.1;-13668.09;14;169;-155;95.29;3;6.0;1;0;0;0;0;1;0;0;2022
20318;12240.0;0.0;12240.0;3500.0;8740.0;2;1;1;6120.0;3;6.0;1;0;0;0;0;1;0;0;2022
20318;7730.0;0.0;7730.0;12240.0;-4510.0;2;2;0;3865.0;3;7.0;2;0;0;0;0;1;0;0;2022
20319;1484.1;0.0;1484.1;3772.3;-2288.2;24;32;-8;61.84;3;6.0;1;0;0;0;0;1;0;0;2022
20364;13160.99;0.0;13160.99;8669.01;4491.98;18;17;1;731.17;3;6.0;1;0;0;0;0;1;0;0;2022
20464;3221.55;0.0;3221.55;0.0;3221.55;5;0;5;644.31;5;13.0;9;0;0;0;0;1;0;0;2022
20464;998.83;0.0;998.83;0.0;998.83;1;0;1;998.83;5;16.0;12;0;0;0;0;1;0;0;2022
20472;1212.66;1687.36;2900.02;8681.0;-5780.98;7;11;-4;414.29;3;5.0;1;0;0;0;0;1;0;0;2022
20472;14440.0;680.0;15120.0;2900.02;12219.98;8;7;1;1890.0;3;6.0;2;0;0;0;0;1;0;0;2022
