tx_est_id;mes;emission_bill;linkou;linkou_pix;payment_bill_card;pos;pos_pix;tef
27139;2022-12-01;0;0;0;0;1;0;0
21367;2023-05-01;0;0;0;0;0;0;1
30546;2023-04-01;0;1;0;0;0;0;0
24618;2023-02-01;0;0;0;0;1;0;0
8337;2022-02-01;0;0;0;0;1;0;0
6344;2022-08-01;0;0;0;0;1;0;0
29066;2023-04-01;0;0;0;0;1;0;0
7689;2022-05-01;0;1;0;1;0;0;0
22948;2022-05-01;0;1;0;0;0;0;0
26561;2022-08-01;0;0;0;0;1;0;0
31817;2023-05-01;0;0;0;0;1;0;0
7221;2023-01-01;0;0;0;0;1;0;0
27530;2022-08-01;0;0;0;0;1;0;0
29789;2023-03-01;0;0;0;0;1;0;0
27373;2022-10-01;0;0;0;0;1;0;0
27948;2022-12-01;0;1;0;0;1;0;0
24658;2022-09-01;0;0;0;0;1;0;0
26806;2022-08-01;0;0;0;0;1;0;0
28112;2023-05-01;0;0;0;0;1;0;0
27142;2023-01-01;0;0;0;0;1;0;0
11075;2022-10-01;0;0;0;0;1;0;0
28240;2022-12-01;0;0;0;0;1;1;0
20337;2022-01-01;0;0;0;0;1;0;0
27753;2022-08-01;0;0;0;0;1;0;0
29027;2023-04-01;0;0;0;0;1;0;0
20771;2022-02-01;0;0;0;0;1;0;0
28916;2023-02-01;0;0;0;0;1;1;0
20445;2023-03-01;0;0;0;0;1;1;0
27501;2023-05-01;0;0;0;0;1;1;0
22240;2022-06-01;0;1;0;0;1;0;0
21691;2023-06-01;0;1;0;0;1;0;0
27333;2023-01-01;0;0;0;0;1;1;0
29728;2023-04-01;0;0;0;0;1;1;0
12079;2022-03-01;0;0;0;0;1;0;0
22130;2022-01-01;0;0;0;0;1;0;0
19846;2022-05-01;0;0;0;0;1;0;0
31839;2023-06-01;0;0;0;0;1;0;0
4148;2022-02-01;0;0;0;0;1;0;0
24613;2023-02-01;0;0;0;0;1;0;0
8027;2022-02-01;0;0;0;0;1;0;0
26174;2022-11-01;0;0;0;0;1;0;0
27450;2022-08-01;0;0;0;0;1;0;0
30680;2023-04-01;0;0;0;0;1;0;0
24765;2023-04-01;0;0;0;0;1;0;0
28227;2023-04-01;0;0;0;0;1;0;0
26813;2023-06-01;0;0;0;0;1;0;0
28780;2023-06-01;0;0;0;0;1;0;0
21752;2023-05-01;0;1;0;0;1;0;0
15040;2022-03-01;0;0;0;0;1;0;0
29697;2023-02-01;0;0;0;0;1;1;0
24656;2023-02-01;0;0;0;0;1;0;0
23232;2022-09-01;0;1;0;0;0;0;0
27173;2022-12-01;0;0;0;0;1;0;0
21950;2023-04-01;0;0;0;0;1;0;0
22316;2023-03-01;0;0;0;0;1;0;0
32541;2023-05-01;0;0;0;0;1;1;0
14119;2022-01-01;0;0;0;0;1;0;0
29166;2023-01-01;0;0;0;0;1;0;0
26185;2023-05-01;0;0;0;0;1;0;0
29988;2023-03-01;0;1;0;0;0;0;0
24685;2022-07-01;0;0;0;0;1;0;0
26935;2023-05-01;0;0;0;0;1;0;0
14235;2022-01-01;0;0;0;0;1;0;0
26791;2023-02-01;0;1;0;0;1;0;0
29238;2023-05-01;0;0;0;0;1;1;0
21457;2022-09-01;0;0;0;0;1;0;0
26414;2023-01-01;0;0;0;0;1;0;0
24854;2022-06-01;0;0;0;0;1;0;0
18794;2022-01-01;0;0;0;0;1;0;0
21138;2022-05-01;0;0;0;0;1;0;0
30224;2023-04-01;0;0;0;0;1;1;0
22642;2022-09-01;0;1;0;0;0;0;0
10617;2022-01-01;0;0;0;0;1;0;0
22421;2023-03-01;0;1;0;0;0;0;0
10305;2022-02-01;0;0;0;0;1;0;0
29581;2023-05-01;0;0;0;0;1;0;0
22318;2023-06-01;0;0;0;0;0;0;1
22024;2023-04-01;0;0;0;0;1;0;0
9993;2022-03-01;0;0;0;0;1;0;0
27501;2022-09-01;0;0;0;0;1;1;0
22049;2022-01-01;0;0;0;0;1;0;0
7996;2022-01-01;0;0;0;0;1;0;0
22801;2023-03-01;0;0;0;0;1;1;0
32157;2023-06-01;0;1;0;0;0;0;0
27122;2022-10-01;0;0;0;0;1;0;0
3157;2022-01-01;0;0;0;0;1;0;0
6385;2022-09-01;0;0;0;0;1;0;0
8462;2022-05-01;0;0;0;0;1;0;0
22242;2022-03-01;0;0;0;0;1;0;0
26869;2023-06-01;0;0;0;0;1;0;0
27657;2022-12-01;0;0;0;0;1;0;0
26809;2023-06-01;0;0;0;0;1;0;0
30094;2023-01-01;0;0;0;0;1;0;0
23197;2022-05-01;0;1;0;0;0;0;0
30675;2023-05-01;0;0;0;0;1;0;0
26210;2023-01-01;0;0;0;0;1;0;0
28330;2023-05-01;0;0;0;0;1;0;0
20319;2022-01-01;0;0;0;0;1;0;0
26656;2022-08-01;0;0;0;0;1;0;0
29003;2023-04-01;0;0;0;0;1;0;0
31609;2023-04-01;0;1;0;0;0;0;0
2788;2022-05-01;0;0;0;0;1;0;0
29455;2023-02-01;0;0;0;0;1;0;0
18085;2022-03-01;0;0;0;0;1;0;0
24099;2022-06-01;0;0;0;1;0;0;0
22191;2023-02-01;0;0;0;0;1;0;0
23272;2022-06-01;0;0;0;0;1;0;0
29934;2023-04-01;0;0;0;0;1;0;0
15630;2023-03-01;0;0;0;0;1;0;0
24618;2022-12-01;0;0;0;0;1;0;0
27796;2022-09-01;0;0;0;0;1;0;0
34148;2023-05-01;0;0;0;0;1;0;0
27217;2022-08-01;0;0;0;0;1;0;0
9973;2022-03-01;0;0;0;0;1;0;0
29871;2023-05-01;0;0;0;0;1;0;0
26896;2022-10-01;0;0;0;0;1;1;0
27493;2023-02-01;0;0;0;0;1;0;0
28464;2023-01-01;0;1;0;0;1;0;0
13201;2023-05-01;0;0;0;0;1;0;0
1949;2022-02-01;0;0;0;1;0;0;0
28829;2023-02-01;0;0;0;0;1;0;0
28706;2023-03-01;0;0;0;0;1;1;0
27198;2023-04-01;0;0;0;0;1;1;0
30163;2023-04-01;0;0;0;0;1;1;0
30939;2023-05-01;0;0;0;0;1;0;0
27057;2022-10-01;0;0;0;0;1;1;0
5137;2022-02-01;0;0;0;0;1;0;0
26856;2022-11-01;0;0;0;0;1;0;0
27001;2023-01-01;0;0;0;0;1;0;0
17555;2022-01-01;0;0;0;0;1;0;0
27056;2023-02-01;0;0;0;0;1;1;0
19866;2022-02-01;0;0;0;0;1;0;0
21826;2022-02-01;0;0;0;0;1;0;0
27236;2023-06-01;0;0;0;0;1;0;0
26112;2022-10-01;0;0;0;0;1;1;0
30738;2023-05-01;0;0;0;0;1;0;0
19846;2022-01-01;0;0;0;0;1;0;0
32270;2023-06-01;0;0;0;0;1;0;0
28641;2022-11-01;0;0;0;0;1;0;0
20751;2022-04-01;0;0;0;0;1;0;0
21691;2022-07-01;0;1;0;0;1;0;0
28579;2022-11-01;0;1;0;0;0;0;0
29884;2023-05-01;0;0;0;0;1;0;0
27964;2022-11-01;0;1;1;0;0;0;0
29752;2023-03-01;0;0;0;0;1;0;0
30710;2023-04-01;0;0;0;0;1;0;0
16713;2022-01-01;0;0;0;0;1;0;0
26243;2022-08-01;0;0;0;0;1;0;0
29304;2023-05-01;0;0;0;0;1;0;0
24331;2022-05-01;0;1;1;0;0;0;0
28604;2022-12-01;0;0;0;0;1;0;0
27870;2022-09-01;0;0;0;0;1;0;0
32053;2023-06-01;0;1;0;0;0;0;0
7646;2022-02-01;0;0;1;1;0;0;0
28502;2023-01-01;0;0;0;0;1;0;0
20771;2022-01-01;0;0;0;0;1;0;0
30789;2023-03-01;0;0;0;0;1;1;0
27357;2022-10-01;0;0;0;0;1;0;0
29056;2023-02-01;0;0;0;0;1;1;0
32486;2023-04-01;0;0;0;0;1;0;0
31791;2023-04-01;0;0;0;0;1;0;0
113;2022-09-01;0;0;0;0;1;0;0
22697;2022-04-01;0;1;0;0;0;0;0
29880;2023-05-01;0;0;0;0;1;0;0
27787;2022-08-01;0;0;0;0;1;0;0
24636;2023-02-01;0;0;0;0;1;0;0
7648;2023-03-01;0;0;0;1;0;0;0
26836;2022-10-01;0;0;0;0;1;1;0
27543;2022-08-01;0;0;0;0;1;1;0
10499;2022-01-01;0;0;0;0;1;0;0
30309;2023-02-01;0;0;0;0;1;0;0
22185;2022-03-01;0;0;0;0;1;0;0
4752;2023-04-01;0;0;0;0;1;0;0
10789;2022-09-01;0;1;1;0;0;0;0
32812;2023-05-01;0;1;0;0;0;0;0
13042;2022-08-01;0;0;0;0;0;0;1
13913;2022-01-01;0;0;0;0;1;0;0
29334;2023-04-01;0;0;0;0;1;0;0
31743;2023-03-01;0;0;0;0;1;1;0
21391;2022-01-01;0;0;0;0;1;0;0
27186;2023-01-01;0;0;0;0;1;0;0
4860;2022-06-01;0;0;0;0;0;0;1
29776;2023-04-01;0;0;0;0;1;0;0
20633;2022-01-01;0;0;0;0;1;0;0
30542;2023-05-01;0;0;1;0;0;0;0
22744;2023-01-01;0;0;0;0;1;1;0
26989;2023-05-01;0;0;0;0;1;1;0
26117;2022-09-01;0;0;0;0;1;0;0
9397;2022-02-01;0;0;0;0;1;0;0
13514;2022-01-01;0;0;0;0;1;0;0
24666;2022-07-01;0;0;0;0;1;0;0
25183;2022-06-01;0;0;1;0;0;0;0
6297;2023-05-01;0;1;1;0;0;0;0
22185;2022-07-01;0;0;0;0;1;0;0
18303;2023-01-01;0;0;0;0;1;0;0
20653;2023-03-01;0;0;0;0;1;0;0
26629;2023-01-01;0;0;0;0;1;0;0
27919;2023-02-01;0;0;0;0;1;0;0
27080;2022-11-01;0;0;0;0;1;0;0
27240;2023-06-01;0;0;0;0;1;0;0
26841;2023-03-01;0;1;0;0;1;0;0
32073;2023-04-01;0;1;0;0;0;0;0
13482;2022-06-01;0;0;0;0;1;0;0
23443;2022-08-01;0;1;0;0;0;0;0
24791;2023-03-01;0;0;0;0;1;0;0
21442;2022-01-01;0;0;0;0;1;0;0
3655;2023-01-01;0;1;0;0;1;0;0
32159;2023-04-01;0;1;0;0;0;0;0
6294;2023-06-01;0;1;0;0;0;0;0
28019;2022-12-01;0;0;0;0;1;0;0
21881;2022-11-01;0;0;0;0;1;0;0
28107;2023-01-01;0;0;0;0;1;0;0
21888;2022-01-01;0;0;0;0;1;0;0
26621;2022-07-01;0;0;0;0;1;0;0
1386;2022-01-01;0;0;0;0;1;0;0
10689;2022-03-01;0;0;0;0;1;0;0
18256;2022-01-01;0;0;0;0;1;0;0
27017;2023-06-01;0;0;0;0;1;0;0
30907;2023-03-01;0;0;0;0;1;0;0
30715;2023-04-01;0;0;0;0;1;0;0
31262;2023-05-01;0;1;0;0;0;0;0
29534;2023-01-01;0;0;0;0;1;0;0
20820;2022-02-01;0;0;0;0;1;0;0
28201;2023-01-01;0;0;0;0;1;0;0
27207;2022-10-01;0;0;0;0;1;0;0
34116;2023-05-01;0;1;0;0;0;0;0
30054;2023-04-01;0;0;0;0;1;0;0
29890;2023-01-01;0;0;0;0;1;0;0
20681;2023-06-01;0;0;0;0;0;0;1
21487;2022-08-01;0;0;0;0;1;0;0
23390;2023-03-01;0;1;0;0;0;0;0
13457;2022-06-01;0;1;0;0;0;0;0
24640;2022-09-01;0;0;0;0;1;0;0
28335;2023-05-01;0;0;0;0;1;0;0
21570;2022-01-01;0;0;0;0;1;0;0
29106;2023-01-01;0;0;0;0;1;0;0
12024;2022-04-01;0;0;0;0;1;0;0
26657;2023-03-01;0;0;0;0;1;0;0
22671;2022-03-01;0;1;0;0;0;0;0
9397;2022-03-01;0;0;0;0;1;0;0
26255;2022-12-01;0;0;0;0;1;0;0
30303;2023-03-01;0;0;0;0;1;0;0
29884;2023-03-01;0;0;0;0;1;0;0
32770;2023-05-01;0;1;0;0;0;0;0
29878;2023-03-01;0;0;0;0;1;0;0
28875;2023-01-01;0;0;0;0;1;0;0
21912;2023-01-01;0;0;0;0;1;0;0
30671;2023-03-01;0;1;0;0;0;0;0
8103;2022-10-01;0;1;0;0;0;0;0
24652;2022-11-01;0;0;0;0;1;0;0
4486;2023-01-01;0;0;0;0;1;0;0
28196;2022-10-01;0;0;0;0;1;0;0
29443;2023-04-01;0;0;0;0;1;0;0
22897;2022-10-01;0;1;0;0;0;0;0
28853;2023-02-01;0;0;0;0;1;0;0
17716;2022-07-01;0;1;0;0;1;0;0
24792;2022-10-01;0;0;0;0;1;0;0
26526;2023-05-01;0;0;0;0;1;0;0
22948;2022-04-01;0;1;0;0;0;0;0
27623;2023-06-01;0;0;0;0;1;0;0
25251;2022-11-01;0;1;0;0;0;0;0
22595;2022-10-01;0;0;0;0;1;0;0
29299;2023-03-01;0;0;0;0;1;1;0
21977;2022-01-01;0;0;0;0;1;0;0
28402;2022-10-01;0;0;0;0;1;0;0
28374;2022-11-01;0;0;0;0;1;0;0
28057;2023-01-01;0;1;0;0;0;0;0
28270;2023-06-01;0;0;0;0;1;0;0
24629;2022-10-01;0;0;0;0;1;0;0
32439;2023-04-01;0;0;0;0;1;1;0
27628;2022-09-01;0;0;0;0;1;0;0
29734;2023-03-01;0;0;0;0;1;0;0
27358;2023-06-01;0;0;0;0;1;0;0
9722;2022-03-01;0;0;0;0;1;0;0
21903;2022-08-01;0;0;0;0;1;0;0
27580;2023-01-01;0;0;0;0;1;1;0
27843;2022-10-01;0;1;0;0;1;1;0
28258;2023-05-01;0;0;0;0;1;0;0
21951;2022-12-01;0;1;0;0;1;0;0
29120;2023-04-01;0;0;0;0;1;0;0
29238;2023-04-01;0;0;0;0;1;1;0
22238;2022-03-01;0;0;0;0;1;0;0
21052;2022-08-01;0;0;0;0;1;0;0
7494;2022-05-01;0;0;0;0;1;0;0
13244;2022-01-01;0;0;0;0;1;0;0
28404;2023-02-01;0;1;0;0;0;0;0
17425;2023-05-01;0;0;0;0;1;0;0
22031;2022-04-01;0;1;1;0;0;0;0
20096;2022-09-01;0;0;0;0;1;0;0
19037;2022-11-01;0;0;0;0;1;0;0
29772;2023-01-01;0;0;0;0;1;0;0
30780;2023-05-01;0;0;0;0;1;0;0
27240;2022-12-01;0;0;0;0;1;0;0
32282;2023-06-01;0;0;0;0;1;1;0
28241;2022-10-01;0;0;0;0;1;1;0
20681;2023-01-01;0;0;0;0;0;0;1
30861;2023-03-01;0;0;0;0;1;0;0
30784;2023-05-01;0;0;0;0;1;0;0
10787;2022-05-01;0;0;0;0;0;0;1
26835;2022-12-01;0;0;0;0;1;0;0
21200;2022-01-01;0;0;0;0;1;0;0
3342;2022-06-01;0;0;0;1;0;0;0
22317;2023-06-01;0;0;0;0;1;0;0
7358;2022-01-01;0;0;0;0;1;0;0
21011;2022-04-01;0;0;0;0;1;0;0
12149;2022-03-01;0;0;0;0;1;0;0
18469;2022-02-01;0;0;0;0;1;0;0
17197;2022-03-01;0;0;0;0;1;0;0
4191;2022-02-01;0;0;0;0;1;0;0
30533;2023-03-01;0;0;0;0;1;0;0
26597;2022-09-01;0;0;0;0;1;0;0
26967;2023-05-01;0;0;0;0;1;0;0
34231;2023-05-01;0;0;0;0;0;1;0
27373;2022-11-01;0;0;0;0;1;0;0
26220;2023-05-01;0;0;0;0;1;0;0
27203;2023-02-01;0;0;0;0;1;1;0
22902;2022-12-01;0;1;0;0;0;0;0
28325;2023-03-01;0;0;0;0;1;1;0
28401;2022-10-01;0;0;0;0;1;0;0
31889;2023-04-01;0;0;0;0;1;0;0
32763;2023-06-01;0;1;0;0;0;0;0
26787;2023-02-01;0;0;0;0;1;0;0
29693;2023-01-01;0;0;0;0;1;0;0
26912;2022-07-01;0;0;0;0;1;0;0
28120;2023-02-01;0;0;0;0;1;0;0
26702;2023-04-01;0;0;0;0;1;0;0
25101;2023-05-01;0;0;0;0;1;1;0
28149;2023-05-01;0;0;0;0;1;0;0
21665;2022-08-01;0;0;0;0;1;0;0
26773;2022-12-01;0;0;0;0;1;0;0
29461;2023-06-01;0;0;0;0;1;0;0
15910;2022-01-01;0;0;0;0;1;0;0
26516;2023-04-01;0;1;0;0;0;0;0
31754;2023-06-01;0;0;0;0;1;1;0
6302;2022-10-01;0;1;0;0;0;0;0
24754;2022-10-01;0;0;0;0;1;0;0
26549;2022-09-01;0;0;0;0;1;1;0
31827;2023-04-01;0;0;0;0;1;0;0
21592;2022-07-01;0;1;0;0;0;0;0
27528;2022-11-01;0;0;0;0;1;1;0
26243;2023-02-01;0;0;0;0;1;0;0
13317;2022-11-01;0;0;0;0;1;0;0
26318;2022-07-01;0;0;0;0;1;0;0
28029;2022-12-01;0;0;0;0;1;0;0
27054;2023-04-01;0;0;0;0;1;0;0
27817;2022-10-01;0;0;0;0;1;0;0
22660;2022-03-01;0;1;0;0;0;0;0
27529;2023-03-01;0;0;0;0;1;1;0
29249;2023-05-01;0;0;0;0;1;0;0
29936;2023-01-01;0;0;0;0;1;0;0
28167;2023-06-01;0;0;0;0;1;1;0
30416;2023-04-01;0;0;0;0;1;0;0
27595;2023-02-01;0;0;0;0;1;0;0
26475;2023-04-01;0;0;0;0;1;0;0
14264;2022-03-01;0;0;0;0;1;0;0
18409;2022-01-01;0;0;0;0;1;0;0
26834;2023-01-01;0;0;0;0;1;1;0
17333;2022-01-01;0;0;0;0;1;0;0
28561;2022-10-01;0;0;0;0;1;0;0
18105;2022-05-01;0;0;0;0;1;0;0
4351;2022-02-01;0;0;0;0;1;0;0
27355;2023-05-01;0;0;0;0;1;0;0
19730;2022-05-01;0;0;0;0;1;0;0
30347;2023-02-01;0;0;0;0;1;0;0
2181;2022-02-01;0;0;0;0;1;0;0
32072;2023-04-01;0;1;0;0;0;0;0
33722;2023-05-01;0;1;0;0;0;0;0
11075;2022-06-01;0;0;0;0;1;0;0
26231;2022-11-01;0;0;0;0;1;0;0
27029;2023-05-01;0;0;0;0;1;0;0
24745;2022-08-01;0;0;0;0;1;0;0
27866;2023-04-01;0;0;0;0;1;0;0
26730;2023-03-01;0;0;0;0;1;0;0
29355;2023-05-01;0;0;0;0;1;0;0
16529;2023-03-01;0;0;0;0;1;0;0
22444;2022-12-01;0;1;0;0;0;0;0
29780;2023-05-01;0;1;0;0;0;0;0
28112;2022-12-01;0;0;0;0;1;0;0
4759;2022-02-01;0;0;0;0;1;0;0
24754;2023-01-01;0;0;0;0;1;0;0
26994;2023-04-01;0;0;0;0;1;1;0
20709;2022-02-01;0;0;0;0;1;0;0
29915;2023-05-01;0;0;0;0;1;0;0
27210;2022-08-01;0;0;0;0;1;0;0
24787;2022-08-01;0;0;0;0;1;0;0
20096;2022-08-01;0;0;0;0;1;0;0
27624;2023-02-01;0;0;0;0;1;0;0
24640;2022-07-01;0;0;0;0;1;0;0
28678;2022-10-01;0;0;0;0;1;0;0
29305;2023-01-01;0;0;0;0;1;0;0
4413;2023-06-01;0;0;0;0;1;0;0
32005;2023-05-01;0;0;0;0;1;1;0
4688;2022-04-01;0;0;0;0;1;0;0
23272;2023-06-01;0;0;0;0;1;0;0
28626;2022-11-01;0;0;0;0;1;0;0
30646;2023-04-01;0;0;0;0;1;0;0
24672;2023-03-01;0;0;0;0;1;0;0
27237;2023-01-01;0;0;0;0;1;0;0
28325;2023-02-01;0;0;0;0;1;1;0
28505;2022-12-01;0;0;0;0;1;0;0
29855;2023-03-01;0;0;0;0;1;1;0
28231;2023-03-01;0;0;0;0;1;0;0
26847;2022-10-01;0;0;0;0;1;0;0
27236;2022-12-01;0;0;0;0;1;0;0
29066;2023-01-01;0;0;0;0;1;0;0
27960;2023-01-01;0;0;0;0;1;0;0
28873;2022-12-01;0;0;0;0;1;0;0
26764;2022-09-01;0;0;0;0;1;0;0
26889;2022-11-01;0;0;0;0;1;0;0
29608;2023-03-01;0;1;0;1;0;0;0
11138;2022-01-01;0;0;0;0;1;0;0
32203;2023-05-01;0;1;0;0;0;0;0
24648;2022-09-01;0;0;0;0;1;0;0
9076;2022-09-01;0;0;0;0;1;0;0
30409;2023-05-01;0;0;0;0;1;0;0
26554;2022-08-01;0;0;0;0;1;0;0
24678;2022-08-01;0;0;0;0;1;0;0
30654;2023-03-01;0;0;0;0;1;0;0
29517;2023-01-01;0;1;0;0;0;0;0
29615;2023-01-01;0;0;0;0;1;0;0
22801;2022-08-01;0;0;0;0;1;0;0
27383;2023-05-01;0;0;0;0;1;0;0
28404;2022-11-01;0;1;0;0;0;0;0
30568;2023-05-01;0;0;0;0;1;0;0
28003;2022-09-01;0;0;0;0;1;0;0
22318;2022-04-01;0;0;0;0;0;0;1
5779;2022-01-01;0;0;0;0;1;0;0
7695;2022-03-01;0;0;0;0;1;0;0
15791;2023-03-01;0;0;0;0;1;0;0
27066;2022-08-01;0;0;0;0;1;0;0
27650;2022-10-01;0;0;0;0;1;1;0
30428;2023-03-01;0;0;0;0;1;1;0
22335;2022-03-01;0;0;0;0;1;0;0
28238;2022-10-01;0;0;0;0;1;0;0
8451;2022-01-01;0;0;0;0;1;0;0
26900;2022-12-01;0;0;0;0;1;1;0
27211;2022-10-01;0;0;0;0;1;0;0
28874;2023-06-01;0;0;0;0;1;1;0
29401;2023-01-01;0;0;0;0;1;0;0
6689;2023-03-01;0;0;0;0;1;0;0
28399;2023-01-01;0;0;0;0;1;0;0
27552;2022-12-01;0;0;0;0;1;0;0
9561;2022-10-01;0;0;0;0;1;0;0
29502;2023-05-01;0;0;0;0;1;0;0
4117;2022-02-01;0;0;0;0;1;0;0
5521;2022-08-01;0;0;0;0;0;0;1
34421;2023-06-01;0;0;0;0;1;1;0
20464;2022-09-01;0;0;0;0;1;0;0
26850;2023-03-01;0;0;0;0;1;1;0
28654;2022-11-01;0;0;0;0;1;0;0
24754;2022-07-01;0;1;0;0;1;0;0
18244;2023-02-01;0;0;0;0;1;0;0
26665;2022-11-01;0;0;0;0;1;0;0
30697;2023-05-01;0;0;0;0;1;0;0
27667;2022-11-01;0;0;0;0;1;1;0
32342;2023-04-01;0;0;0;0;0;1;0
26559;2022-07-01;0;0;0;0;1;0;0
27080;2023-05-01;0;0;0;0;1;0;0
25829;2022-07-01;0;0;0;0;1;1;0
13174;2022-01-01;0;0;0;0;1;0;0
27650;2023-05-01;0;0;0;0;1;0;0
31971;2023-05-01;0;0;0;0;1;0;0
4070;2022-04-01;0;1;0;0;1;0;1
27185;2022-08-01;0;0;0;0;1;0;0
28547;2022-12-01;0;0;0;0;1;0;0
26418;2023-03-01;0;0;0;0;1;0;0
28278;2022-09-01;0;0;0;0;1;0;0
28107;2022-09-01;0;0;0;0;1;0;0
29120;2023-02-01;0;0;0;0;1;0;0
26197;2022-11-01;0;0;0;0;1;0;0
28185;2023-03-01;0;0;0;0;1;0;0
24740;2023-04-01;0;0;0;0;1;0;0
22502;2022-11-01;0;1;0;0;0;0;0
30162;2023-06-01;0;0;0;0;1;0;0
20283;2022-01-01;0;0;0;0;1;0;0
24669;2022-11-01;0;0;0;0;1;0;0
32140;2023-06-01;0;1;0;0;0;0;0
26344;2023-06-01;0;0;0;0;1;0;0
13350;2022-08-01;0;0;0;0;1;0;0
17953;2022-03-01;0;0;0;0;1;0;0
26824;2023-03-01;0;0;0;0;1;0;0
32036;2023-04-01;0;1;0;0;0;0;0
4413;2022-02-01;0;0;0;0;1;0;0
27207;2023-03-01;0;0;0;0;1;0;0
29466;2023-02-01;0;0;0;0;1;1;0
20435;2022-03-01;0;0;1;0;1;0;0
26529;2022-09-01;0;0;0;0;1;0;0
27005;2023-06-01;0;0;0;0;1;0;0
7539;2022-06-01;0;0;0;0;1;0;0
28562;2022-10-01;0;0;0;0;1;0;0
18838;2022-02-01;0;0;0;0;1;0;0
24672;2023-02-01;0;0;0;0;1;0;0
26798;2023-04-01;0;0;0;0;1;0;0
27785;2023-01-01;0;0;0;0;1;0;0
5023;2023-03-01;0;0;0;0;1;0;0
9821;2022-01-01;0;0;0;0;1;0;0
27572;2022-11-01;0;0;0;0;1;0;0
30550;2023-06-01;0;0;0;0;1;0;0
23471;2022-08-01;0;0;0;0;1;0;0
18786;2022-01-01;0;0;0;0;1;0;0
30384;2023-05-01;0;0;0;0;1;0;0
24650;2022-09-01;0;0;0;0;1;0;0
32004;2023-05-01;0;0;0;0;1;0;0
27456;2022-10-01;0;0;0;0;1;0;0
20629;2022-02-01;0;0;0;0;1;0;0
14689;2022-03-01;0;1;0;0;0;0;0
9660;2022-01-01;0;0;0;0;1;0;0
11127;2022-01-01;0;0;0;0;1;0;0
28137;2023-06-01;0;0;0;0;1;0;0
29391;2023-01-01;0;0;0;0;1;0;0
31985;2023-05-01;0;1;0;0;0;0;0
24618;2022-11-01;0;0;0;0;1;0;0
24734;2022-11-01;0;0;0;0;1;0;0
26288;2022-07-01;0;1;0;0;0;0;0
28210;2023-03-01;0;0;0;0;1;0;0
12747;2022-01-01;0;0;0;0;1;0;0
28213;2022-11-01;0;0;0;0;1;0;0
30897;2023-06-01;0;0;0;0;1;0;0
27919;2023-06-01;0;0;0;0;1;0;0
29382;2022-12-01;0;0;0;0;1;0;0
30016;2023-03-01;0;0;0;0;1;0;0
29501;2023-03-01;0;1;0;0;0;0;0
28808;2023-02-01;0;1;0;0;0;0;0
29766;2023-02-01;0;0;0;0;1;0;0
30014;2023-06-01;0;0;0;0;1;0;0
21590;2022-01-01;0;0;0;0;1;0;0
27168;2022-11-01;0;0;0;0;1;0;0
28199;2023-01-01;0;0;0;0;1;0;0
1203;2023-05-01;0;0;0;0;1;0;0
28000;2023-04-01;0;0;0;0;1;1;0
1612;2022-03-01;0;0;0;0;1;0;0
24685;2022-09-01;0;0;0;0;1;0;0
14601;2022-01-01;0;0;0;0;1;0;0
27039;2023-03-01;0;0;0;0;1;1;0
22980;2022-09-01;0;0;1;1;0;0;0
24625;2023-02-01;0;0;0;0;1;0;0
26258;2022-08-01;0;0;0;0;1;0;0
22804;2022-11-01;0;1;0;0;0;0;0
24208;2022-05-01;0;1;0;0;0;0;0
24761;2022-11-01;0;0;0;0;1;0;0
27969;2023-04-01;0;0;0;0;1;1;0
26101;2022-07-01;0;1;0;0;1;0;0
28665;2023-04-01;0;1;0;0;0;0;0
27531;2022-11-01;0;0;0;0;1;1;0
22191;2022-04-01;0;0;0;0;1;0;0
22769;2022-09-01;0;1;0;0;0;0;0
28116;2023-04-01;0;0;0;0;1;1;0
11415;2022-01-01;0;0;0;0;1;0;0
13687;2022-03-01;0;0;0;0;1;0;0
30125;2023-02-01;0;0;0;0;1;1;0
15126;2022-02-01;0;0;0;0;1;0;0
18160;2022-02-01;0;0;0;0;1;0;0
27630;2022-12-01;0;0;0;0;1;0;0
27947;2023-06-01;0;0;0;0;1;0;0
30113;2023-01-01;0;0;0;0;1;1;0
22110;2022-04-01;0;0;0;0;1;0;0
28469;2022-11-01;0;0;0;0;1;0;0
7597;2022-01-01;0;0;0;0;1;0;0
7644;2022-09-01;0;1;1;1;0;0;0
7393;2022-04-01;0;1;0;0;0;0;0
24713;2023-06-01;0;0;0;0;1;0;0
26502;2023-05-01;0;0;0;0;1;0;0
32203;2023-04-01;0;1;0;0;0;0;0
27493;2022-12-01;0;0;0;0;1;0;0
29168;2023-03-01;0;0;0;0;1;0;0
27231;2022-11-01;0;0;0;0;1;1;0
22665;2023-03-01;0;1;0;0;0;0;0
21414;2022-06-01;0;1;0;0;1;0;0
20954;2023-02-01;0;1;0;0;0;0;0
31638;2023-06-01;0;1;0;0;0;0;0
26832;2022-09-01;0;0;0;0;1;0;0
113;2022-08-01;0;0;0;0;1;0;0
33657;2023-06-01;0;0;0;0;1;1;0
21746;2023-02-01;0;1;0;0;0;0;0
27438;2022-11-01;0;0;0;0;1;0;0
893;2022-01-01;0;0;0;0;1;0;0
32651;2023-05-01;0;0;0;0;1;1;0
29686;2023-04-01;0;0;0;0;1;1;0
30201;2023-03-01;0;0;0;0;1;1;0
7219;2022-11-01;0;0;0;0;1;0;0
29742;2023-01-01;0;0;0;0;1;1;0
