rec_est_id;rec_month_part;rec_year_part;rec_month_mf_antecipated;rec_month_mf_not_antecipated;rec_previous_month_mf_delta;rec_previous_month_qtd_mov_delta;rec_month_ticket_medio;rec_registered_month;emission_bill;linkou;linkou_pix;payment_bill_card;pos;pos_pix;tef;qtd_produtos;category_change;already_churn;churn_count;rec_monthly_category
10385;4;2021;2815.0;0.0;-14495.0;-15;703.75;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10393;2;2021;14696.0;0.0;1013.0;1;506.76;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10393;3;2021;5832.5;0.0;-8863.5;-5;243.02;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10393;4;2021;5927.0;0.0;94.5;-2;269.41;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10393;5;2021;10610.0;0.0;4683.0;17;272.05;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10393;6;2021;6925.0;0.0;-3685.0;-18;329.76;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10393;7;2021;10450.0;0.0;3525.0;12;316.67;9.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10393;8;2021;2430.01;0.0;-8019.99;-15;135.0;10.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10398;2;2021;6383.0;0.0;632.0;0;580.27;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10398;3;2021;22511.0;1311.0;17439.0;17;850.79;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10398;4;2021;8680.0;0.0;-15142.0;-17;789.09;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10398;5;2021;17776.0;0.0;9096.0;6;1045.65;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10398;6;2021;16764.0;0.0;-1012.0;6;728.87;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10398;7;2021;15643.19;0.0;-1120.81;-9;1117.37;9.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10398;8;2021;16056.8;0.0;413.61;7;764.61;10.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10398;9;2021;15710.0;0.0;-346.8;-4;924.12;11.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10398;10;2021;9468.0;0.0;-6242.0;-10;1352.57;12.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10406;1;2022;420.0;0.0;-2150.0;-15;140.0;15.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10406;2;2022;735.99;0.0;315.99;3;122.67;16.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10406;3;2022;1540.99;0.0;805.0;4;154.1;17.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10406;4;2022;550.0;0.0;-990.99;-4;91.67;18.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10406;5;2022;2720.0;0.0;2170.0;12;151.11;19.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10406;6;2022;3275.55;0.0;555.55;1;172.4;20.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10406;7;2022;1785.0;0.0;-1490.55;-10;198.33;21.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10406;8;2022;741.0;0.0;-1044.0;-3;123.5;22.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10406;9;2022;1710.0;0.0;969.0;4;171.0;23.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10406;10;2022;760.0;0.0;-950.0;-4;126.67;24.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10406;11;2022;1275.0;0.0;515.0;4;127.5;25.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10406;12;2022;2590.0;0.0;1315.0;8;143.89;26.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10406;1;2023;400.08;0.0;-2189.92;-14;100.02;27.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10406;2;2023;0.0;0.0;-400.08;-4;0.0;28.0;0;0;0;0;1;0;0;1;1.0;0;0;4
10424;2;2021;9264.9;0.0;-4178.59;2;79.87;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10424;3;2021;7571.0;195.0;-1498.9;-40;102.18;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10424;4;2021;10010.0;0.0;2244.0;16;108.8;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10424;5;2021;13586.0;0.0;3576.0;44;99.9;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10424;6;2021;9384.5;0.0;-4201.5;-47;105.44;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10424;7;2021;13306.0;0.0;3921.5;36;106.45;9.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10424;8;2021;10973.0;0.0;-2333.0;-19;103.52;10.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10424;9;2021;18031.9;0.0;7058.9;-10;187.83;11.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10424;10;2021;869.0;0.0;-17162.9;-91;173.8;12.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10425;2;2021;11341.0;0.0;-6347.0;-40;88.6;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10425;3;2021;9336.0;144.0;-1861.0;-34;100.85;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10425;4;2021;10444.0;0.0;964.0;15;95.82;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10425;5;2021;13404.0;0.0;2960.0;38;91.18;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10425;6;2021;33039.0;0.0;19635.0;159;107.97;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10425;7;2021;13210.0;0.0;-19829.0;-175;100.84;9.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10431;2;2021;13867.0;0.0;6482.9;32;129.6;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10431;3;2021;6447.0;172.0;-7248.0;-62;147.09;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10431;4;2021;3737.0;0.0;-2882.0;-14;120.55;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10431;5;2021;16141.5;0.0;12404.5;106;117.82;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10431;6;2021;15437.5;0.0;-704.0;-1;113.51;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10431;7;2021;12951.01;0.0;-2486.49;-54;157.94;9.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10431;8;2021;260.0;0.0;-12691.01;-79;86.67;10.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10433;1;2022;1000.0;0.0;-3642.61;1;250.0;15.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10438;2;2021;4440.0;0.0;-67.77;-3;341.54;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10438;3;2021;3535.0;0.0;-905.0;0;271.92;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10438;4;2021;7065.0;0.0;3530.0;10;307.17;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10438;5;2021;3960.0;0.0;-3105.0;-10;304.62;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10438;6;2021;3250.0;0.0;-710.0;-2;295.45;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10438;7;2021;1760.0;0.0;-1490.0;-6;352.0;9.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10441;1;2022;5900.0;0.0;2900.0;2;1966.67;15.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10441;2;2022;1000.0;0.0;-4900.0;-2;1000.0;16.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10481;1;2022;0.06;0.0;-1747.08;-51;0.06;14.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10481;2;2022;341.73;0.0;341.67;11;28.48;15.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10481;5;2022;3754.34;0.0;3754.34;109;34.44;18.0;0;0;0;0;1;0;0;1;2.0;0;0;5
10481;6;2022;9284.43;0.0;5530.09;144;36.7;19.0;0;0;0;0;1;0;0;1;-2.0;0;0;3
10481;7;2022;9768.51;0.0;484.08;12;36.86;20.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10481;8;2022;12399.27;0.0;2630.76;74;36.58;21.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10481;9;2022;17834.39;0.0;5435.12;17;50.1;22.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10481;10;2022;13895.08;0.0;-3939.31;26;36.37;23.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10481;11;2022;16237.15;0.0;2342.07;69;36.0;24.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10481;12;2022;3070.22;0.0;-13166.93;-365;35.7;25.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10481;1;2023;15745.19;0.0;12674.97;320;38.78;26.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10481;2;2023;3974.33;0.0;-11770.86;-318;45.16;27.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10496;1;2022;20488.81;0.0;5282.64;-4;2048.88;14.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10561;9;2021;854.84;0.0;854.84;12;71.24;0.0;0;0;0;0;1;0;0;1;0.0;0;0;6
10561;10;2021;859.35;0.0;4.51;-9;286.45;1.0;0;0;0;0;1;0;0;1;-3.0;0;0;3
10572;1;2022;6750.0;0.0;-30300.0;-35;519.23;14.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10572;2;2022;1250.0;0.0;-5500.0;-12;1250.0;15.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10599;1;2022;38502.4;0.0;-10240.77;-87;149.23;14.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10599;2;2022;12612.0;0.0;-25890.4;-163;132.76;15.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10665;1;2022;64.0;0.0;-3912.33;-58;32.0;14.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10669;1;2022;39.5;0.0;39.5;1;39.5;14.0;0;0;0;0;1;0;0;1;0.0;0;0;5
10675;2;2021;1030.0;0.0;470.0;4;171.67;3.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10675;3;2021;250.0;0.0;-780.0;-5;250.0;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10675;4;2021;250.0;0.0;0.0;0;250.0;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10675;5;2021;480.0;0.0;230.0;4;96.0;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10675;6;2021;440.0;0.0;-40.0;-2;146.67;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10675;7;2021;80.0;0.0;-360.0;-2;80.0;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10822;1;2022;63.0;0.0;-83.0;0;31.5;14.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10822;3;2022;300.0;0.0;300.0;1;300.0;16.0;0;0;0;0;1;0;0;1;2.0;0;0;5
10844;2;2021;11307.0;0.0;-853.0;-2;418.78;3.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10844;3;2021;4360.0;300.0;-6647.0;-13;332.86;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10844;4;2021;2600.0;0.0;-2060.0;-7;371.43;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10844;5;2021;8392.9;0.0;5792.9;16;364.91;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10844;6;2021;11167.88;0.0;2774.98;3;429.53;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10844;7;2021;13523.65;0.0;2355.77;3;466.33;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10844;8;2021;15201.0;0.0;1677.35;2;490.35;9.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10844;9;2021;6017.3;0.0;-9183.7;-15;376.08;10.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10844;10;2021;4348.0;0.0;-1669.3;-7;483.11;11.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10844;11;2021;2453.0;0.0;-1895.0;-2;350.43;12.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10867;2;2021;8620.0;0.0;6069.16;6;453.68;3.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10867;3;2021;9577.91;0.0;957.91;6;383.12;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10867;4;2021;3039.0;0.0;-6538.91;-16;337.67;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10867;5;2021;5196.66;0.0;2157.66;12;247.46;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10867;6;2021;7205.0;0.0;2008.34;4;288.2;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10867;7;2021;7580.0;0.0;375.0;-4;360.95;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10867;8;2021;6165.0;0.0;-1415.0;0;293.57;9.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10887;1;2022;1700.0;0.0;-5685.0;-5;850.0;14.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10887;2;2022;3600.0;0.0;1900.0;1;1200.0;15.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10895;1;2022;5375.0;0.0;-453.9;-9;767.86;14.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10899;2;2021;9313.55;0.0;4729.55;0;776.13;3.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10899;3;2021;19925.47;217.0;10828.92;5;1184.85;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10899;4;2021;10149.0;0.0;-9993.47;-3;724.93;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10899;5;2021;9107.0;0.0;-1042.0;1;607.13;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10899;6;2021;11412.0;0.0;2305.0;-4;1037.45;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10899;7;2021;11894.0;0.0;482.0;0;1081.27;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10899;8;2021;7943.0;0.0;-3951.0;0;722.09;9.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10899;9;2021;9162.34;0.0;1219.34;2;704.8;10.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10899;10;2021;12794.0;0.0;3631.66;-1;1066.17;11.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10912;2;2021;2580.0;0.0;-350.0;3;215.0;3.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10912;3;2021;2350.0;0.0;-230.0;-4;293.75;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10912;4;2021;2440.0;0.0;90.0;2;244.0;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10912;5;2021;5225.0;0.0;2785.0;-1;580.56;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10912;6;2021;4313.0;0.0;-912.0;-1;539.13;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10912;7;2021;3292.0;0.0;-1021.0;5;253.23;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10912;8;2021;1993.08;0.0;-1298.92;-5;249.14;9.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10912;9;2021;2130.0;0.0;136.92;-3;426.0;10.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10912;10;2021;1009.7;0.0;-1120.3;5;100.97;11.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10912;12;2021;15.0;0.0;15.0;1;15.0;13.0;0;0;0;0;1;0;0;1;2.0;0;0;5
10924;1;2022;199.9;0.0;-823.5;-5;199.9;14.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10931;1;2022;4774.6;0.0;-2583.4;-51;47.27;14.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10931;2;2022;3672.0;0.0;-1102.6;-19;44.78;15.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10931;3;2022;811.0;0.0;-2861.0;-68;57.93;16.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10957;2;2021;16991.75;0.0;968.25;-5;175.17;3.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10957;3;2021;10224.14;20.0;-6747.61;-6;112.57;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10957;4;2021;13101.0;0.0;2856.86;15;123.59;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10957;5;2021;6694.93;0.0;-6406.07;-54;128.75;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10957;6;2021;5319.87;0.0;-1375.06;-21;171.61;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10957;7;2021;6631.83;0.0;1311.96;26;116.35;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10957;8;2021;17.0;0.0;-6614.83;-56;17.0;9.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10957;10;2021;25.0;0.0;25.0;1;25.0;11.0;0;0;0;0;1;0;0;1;2.0;0;0;5
10957;11;2021;61.5;0.0;36.5;2;20.5;12.0;0;0;0;0;1;0;0;1;-2.0;0;0;3
10969;2;2021;3484.0;0.0;1580.0;-2;435.5;3.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10969;3;2021;2864.91;940.0;320.91;2;380.49;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10969;4;2021;7615.9;0.0;3810.99;-4;1269.32;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10969;5;2021;11230.0;0.0;3614.1;3;1247.78;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10969;6;2021;566.0;0.0;-10664.0;-5;141.5;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10969;7;2021;11330.0;0.0;10764.0;2;1888.33;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10969;8;2021;11700.02;0.0;370.02;0;1950.0;9.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10969;10;2021;11245.55;0.0;11245.55;7;1606.51;11.0;0;0;0;0;1;0;0;1;2.0;0;0;5
10969;11;2021;2100.09;0.0;-9145.46;-4;700.03;12.0;0;0;0;0;1;0;0;1;-2.0;0;0;3
10971;2;2021;3365.35;0.0;-1018.6;-4;305.94;3.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10971;3;2021;3260.33;401.77;296.75;4;244.14;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10971;4;2021;7629.11;0.0;3967.01;4;401.53;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10971;5;2021;4168.23;0.0;-3460.88;-2;245.19;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10971;6;2021;4964.78;0.0;796.55;-5;413.73;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10971;7;2021;7069.55;0.0;2104.77;8;353.48;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10971;8;2021;4883.9;0.0;-2185.65;-2;271.33;9.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10971;9;2021;5963.89;0.0;1079.99;1;313.89;10.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10971;10;2021;5411.38;0.0;-552.51;-3;338.21;11.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10974;2;2021;5775.4;0.0;-3730.22;-4;1155.08;3.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10974;3;2021;6507.38;0.0;731.98;-1;1626.85;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10974;4;2021;6872.24;0.0;364.86;1;1374.45;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10974;5;2021;3854.56;0.0;-3017.68;3;481.82;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10974;6;2021;4828.38;0.0;973.82;1;536.49;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10974;7;2021;12879.92;0.0;8051.54;1;1287.99;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10974;8;2021;8656.0;0.0;-4223.92;-6;2164.0;9.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10974;9;2021;3700.0;0.0;-4956.0;-3;3700.0;10.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10974;10;2021;2000.0;0.0;-1700.0;0;2000.0;11.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10978;3;2022;702.39;0.0;702.39;5;140.48;16.0;0;0;0;0;1;0;0;1;0.0;0;0;5
10978;4;2022;277.9;0.0;-424.49;-2;92.63;17.0;0;0;0;0;1;0;0;1;-2.0;0;0;3
10978;5;2022;1749.57;0.0;1471.67;1;437.39;18.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10978;6;2022;590.0;0.0;-1159.57;4;73.75;19.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10978;7;2022;280.0;0.0;-310.0;-5;93.33;20.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10978;8;2022;1971.0;0.0;1691.0;2;394.2;21.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10978;9;2022;1008.0;0.0;-963.0;-2;336.0;22.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10982;1;2022;8467.7;0.0;-765.17;-1;8467.7;14.0;0;0;0;0;1;0;0;1;0.0;0;0;3
10988;2;2022;240.0;0.0;240.0;1;240.0;15.0;0;0;0;0;1;0;0;1;0.0;0;0;5
11012;1;2022;1417.0;0.0;1037.0;7;177.13;14.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11021;2;2021;2051.0;0.0;-406.0;0;186.45;3.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11021;3;2021;2907.0;0.0;856.0;-2;323.0;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11021;4;2021;10990.0;0.0;8083.0;1;1099.0;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11021;5;2021;5330.0;0.0;-5660.0;3;410.0;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11021;6;2021;1098.0;0.0;-4232.0;-5;137.25;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11021;7;2021;9294.58;0.0;8196.58;0;1161.82;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11026;2;2021;12981.67;0.0;6289.74;87;51.11;3.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11026;3;2021;11990.17;111.17;-880.33;-2;48.02;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11026;4;2021;8559.17;0.0;-3542.17;-91;53.16;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11026;5;2021;688.43;0.0;-7870.74;-151;68.84;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11026;6;2021;2646.42;0.0;1957.99;42;50.89;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11026;7;2021;2902.94;0.0;256.52;2;53.76;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11026;8;2021;2256.24;0.0;-646.7;-11;52.47;9.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11029;1;2022;900.0;0.0;-1507.05;-7;300.0;14.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11029;2;2022;300.0;0.0;-600.0;0;100.0;15.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11037;2;2021;7090.1;0.0;6772.1;75;89.75;3.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11037;3;2021;37374.81;270.0;30554.71;502;64.79;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11037;4;2021;40735.34;0.0;3090.53;22;67.55;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11037;5;2021;83940.45;0.0;43205.11;537;73.63;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11037;6;2021;62519.1;0.0;-21421.35;-284;73.04;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11037;7;2021;64158.8;0.0;1639.7;-14;76.2;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11037;8;2021;128.0;0.0;-64030.8;-839;42.67;9.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11037;9;2021;991.0;0.0;863.0;18;47.19;10.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11037;10;2021;41.0;0.0;-950.0;-20;41.0;11.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11059;2;2021;10289.0;0.0;4712.8;-4;187.07;3.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11059;3;2021;5591.5;280.0;-4417.5;28;70.74;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11059;4;2021;7586.0;0.0;1714.5;-63;379.3;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11059;5;2021;120.0;0.0;-7466.0;-15;24.0;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11059;6;2021;130.5;0.0;10.5;-3;65.25;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11074;2;2021;25451.0;0.0;5170.0;-9;591.88;3.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11074;3;2021;1500.0;0.0;-23951.0;-41;750.0;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11074;4;2021;21745.05;0.0;20245.05;40;517.74;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11074;5;2021;35638.04;0.0;13892.99;32;481.6;6.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11074;6;2021;31660.0;0.0;-3978.04;-20;586.3;7.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11074;7;2021;11065.0;0.0;-20595.0;-31;481.09;8.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11074;9;2021;1000.0;0.0;1000.0;3;333.33;10.0;0;0;0;0;1;0;0;1;2.0;0;0;5
11075;1;2022;865.0;0.0;-1998.0;-3;123.57;14.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11075;2;2022;3174.0;0.0;2309.0;-2;634.8;15.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11075;3;2022;5874.66;0.0;2700.66;-2;1958.22;16.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11075;4;2022;1410.0;0.0;-4464.66;1;352.5;17.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11075;5;2022;435.0;0.0;-975.0;2;72.5;18.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11075;6;2022;1300.0;0.0;865.0;-4;650.0;19.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11075;7;2022;150.0;0.0;-1150.0;-1;150.0;20.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11075;8;2022;6024.0;1144.0;7018.0;7;896.0;21.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11075;9;2022;0.0;1634.12;-5533.88;-2;272.35;22.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11075;10;2022;0.0;706.0;-928.12;-3;235.33;23.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11075;12;2022;0.0;7927.24;7927.24;7;1132.46;25.0;0;0;0;0;1;0;0;1;2.0;0;0;5
11075;1;2023;0.0;2377.0;-5550.24;1;297.13;26.0;0;0;0;0;1;0;0;1;-2.0;0;0;3
11075;2;2023;0.0;9715.54;7338.54;-6;4857.77;27.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11155;1;2022;9601.75;0.0;4571.7;29;52.47;14.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11157;2;2021;26684.34;0.0;-5790.1;-191;21.78;2.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11157;3;2021;1523.3;0.0;-25161.04;-1159;23.08;3.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11157;4;2021;2869.31;0.0;1346.01;61;22.59;4.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11157;5;2021;8763.5;0.0;5894.19;241;23.81;5.0;0;0;0;0;1;0;0;1;0.0;0;0;3
11162;2;2021;13244.5;0.0;2656.3;-1;413.89;3.0;0;0;0;0;1;0;0;1;0.0;0;0;3
